"","Listing ID","S","Sub Type","St#","St Name","City","MLS Area","SLC","L/C Price","Price Per Square Foot","Br/Ba","Sqft","YrBuilt","Ac/LSqft","DOM/CDOM","View YN","Pool Private YN","BAC","Contract Status Change Date","MLS"
"1","SW18184082","S","MANL/D","31236","Terand AVE  ","HOME","224","STD","$80,000","$128.21","2/1,0,0,0","624/T","1964/ASR","0.17/7,405","2/2","Y","N","3","09/11/18","CRMLSM"
"1","SW18185291","S","MANL/D","30710","Palmetto Palm AVE  ","HOME","224","STD","$120,000","$89.29","2/2,0,0,0","1344/A","1976/ASR","0.1/4,356","28/28","Y","N","2.5","09/12/18","CRMLSM"
"1","SW18183934","S ","CONDO/A","28372","Paseo Grande DR  ","SUNC","227","STD","$150,000","$116.73","2/2,0,0,0","1285/A","1976/ASR","0.05/2,178","8/8","Y","N","3","09/07/18","CRMLSM"
"1","IG18184073","S","SFR/D","25650","Felicia AVE  ","SUNC","227","STD","$180,000","$213.02","2/1,0,0,0","845/A","1983/ASR","0.11/4,792","5/5","N","N","2.5","09/13/18","CRMLSM"
"1","SW18184500","S","SFR/D","27925","Cactus Flower DR  ","MENF","227","STD","$270,500","$291.80","2/2,0,0,0","927/A","1989/ASR","0.08/3,485","10/10","N","N","2.5","09/12/18","CRMLSM"
"1","SW18185951","S","SFR/D","26217","Columbus DR  ","MENF","227","STD","$324,900","$197.99","3/2,0,0,0","1641/A","1989/ASR","0.19/8,276","5/33","Y","N","2.5","09/12/18","CRMLSM"
"1","SW18184169","S","SFR/D","27658","Hub CIR  ","MENF","227","STD","$363,000","$201.00","3/2,0,0,0","1806/A","2004/ASR","0.18/7,841","5/5","Y","N","2","09/06/18","CRMLSM"
"1","IV18184413","S","MANL/D","20651","Nandina   ","PRS","229","STD","$255,000","$168.65","4/2,0,0,0","1512/A","2004/ASR","0.18/7,841","0/0","N","N","2.5","08/03/18","CRMLSM"
"1","SW18185661","S","SFR/D","29168","Yosemite PL  ","CLK","236","STD","$460,000","$169.12","5/3,0,0,0","2720/A","2001/ASR","0.25/10,890","3/3","Y","N","3","08/31/18","CRMLSM"
"1","IV18184574","S","SFR/D","30635","Sorrel LN  ","CLK","236","STD","$1,788,000","$400.54","4/4,0,0,0","4464/A","2014/ASR","3.5/152,460","3/3","Y","N","2.5","07/30/18","CRMLSM"
"1","SW18184658","S","SFR/D","32613","Dahlia LN  ","WILD","240","STD","$379,500","$204.25","4/2,0,1,0","1858/A","2001/ASR","0.17/7,405","9/9","Y","N","2.5","08/31/18","CRMLSM"
"1","IV18184762","S","MANL/D","10301","Wagonroad   W","COR","248","REO","$215,000","$149.31","2/2,0,0,0","1440/A","1985/ASR","0.09/3,920","10/10","Y","N","2.5","08/31/18","CRMLSM"
"1","OC18185389","S","SFR/D","856","Foxtail DR  ","COR","248","AUC","$410,000","$252.62","4/2,0,1,0","1623/A","1998/PUB","0.05/2,178","9/9","N","N","2.5","08/29/18","CRMLSM"
"1","IG18185191","S","SFR/D","1171","Conestoga ST  ","COR","248","STD","$450,000","$271.74","3/2,0,0,0","1656/A","1997/ASR","0.26/11,326","28/28","N","Y","2","09/13/18","CRMLSM"
"1","IV18185838","S","SFR/D","390","Redwing CIR  ","COR","248","STD","$599,900","$270.47","4/3,0,0,0","2218/A","1996/ASR","0.17/7,405","8/8","N","Y","2.5","08/31/18","CRMLSM"
"1","TR18185224","S","SFR/D","6846","Whisperwind DR  ","EVAL","249","STD","$525,000","$279.11","4/2,0,1,0","1881/A","2010/ASR","0.18/7,841","11/11","Y","N","2","09/14/18","CRMLSM"
"1","OC18184391","S","SFR/D","5770","Aurora AVE  ","JUR","251","STD","$615,000","$225.94","4/2,0,0,0","2722/P","1984/ASR","0.48/20,909","7/7","Y","N","2","09/11/18","CRMLSM"
"1","WS18184213","S","CONDO/A","1335","Massachusetts AVE   #103","RVSD","252","STD","$189,000","$219.77","2/1,0,0,0","860/O","1986/ASR","0.0212/922","4/4","N","N","2","09/14/18","CRMLSM"
"1","CV18184145","S","CONDO/A","375","Central AVE   #6","RVSD","252","STD","$282,000","$251.56","2/2,0,0,0","1121/A","1997/ASR","0.03/1,307","7/7","Y","N","2","08/30/18","CRMLSM"
"1","IV18184452","S","SFR/D","488","Conners LN  ","RVSD","252","STD","$405,000","$309.63","3/2,0,0,0","1308/A","1984/ASR","0.46/20,038","6/6","Y","N","2.5","08/30/18","CRMLSM"
"1","PW18185915","S","SFR/D","8843","Mentone PL  ","RVSD","252","STD","$420,000","$295.36","4/2,0,0,0","1422/A","1959/ASR","0.17/7,405","4/4","Y","Y","2.5","09/12/18","CRMLSM"
"1","IV18185953","S","SFR/D","1245","Las Ventanas WAY  ","RVSD","252","STD","$740,000","$236.65","4/3,0,0,0","3127/A","2003/ASR","1.49/64,904","6/6","Y","Y","2.5","09/05/18","CRMLSM"
"1","IV18184747","S","SFR/D","25462","Ceremony AVE  ","MORV","259","STD","$282,000","$290.72","2/2,0,0,0","970/A","1989/ASR","0.17/7,405","6/6","Y","N","3","09/11/18","CRMLSM"
"1","EV18185139","S","SFR/D","726","12th   ","BANN","263","STD","$200,000","$140.06","3/2,0,0,0","1428/A","1952/ASR","0.33/14,375","19/19","Y","N","3","08/30/18","CRMLSM"
"1","EV18184193","S","SFR/D","1236","Chestnut AVE  ","BMT","263","STD","$309,380","$214.85","3/2,0,0,0","1440/A","1963/OTH","0.23/10,019","7/7","Y","N","2.5","09/05/18","CRMLSM"
"1","218021436DA","S","SFR","557","Golden Sky CT  ","BANN","263","STD","$310,000","$216.33","3/2,0,0,0","1433/A","2001/ASR","0.17/7,405","26/26","Y","N","3","08/30/18","CDAR"
"1","TR18185390","S","SFR/D","1710","Golden WAY  ","BMT","263","STD","$376,000","$132.49","5/3,0,0,0","2838/A","2004/ASR","0.2/8,712","7/7","N","N","2.25","09/12/18","CRMLSM"
"1","IV18183997","S","SFR/D","14330","Hillcrest DR  ","FONT","264","STD","$350,000","$330.19","3/2,0,0,0","1060/A","1987/ASR","0.0872/3,800","8/8","N","N","2.5*","09/06/18","CRMLSM"
"1","IG18183621","S","SFR/A","7762","Briarwood AVE  ","FONT","264","STD","$360,000","$313.59","3/2,0,0,0","1148/A","1979/ASR","0.1653/7,200","14/14","N","N","2.5","09/12/18","CRMLSM"
"1","TR18185976","S","SFR/D","6169","Bel Air DR  ","FONT","264","STD","$460,000","$278.79","3/2,0,1,0","1650/A","2002/SLR","0.1041/4,536","5/5","Y","N","2","09/04/18","CRMLSM"
"1","CV18184977","S","SFR/D","11008","White Ash LN  ","FONT","264","STD","$460,000","$176.58","5/3,0,0,0","2605/A","2005/ASR","0.1308/5,696","22/22","N","N","2","09/13/18","CRMLSM"
"1","EV18184214","S","SFR/D","34793","Tara LN  ","YUCP","269","STD","$295,000","$194.08","3/2,0,0,0","1520/E","1994/ASR","0.0597/2,600","2/2","Y","N","2.5","09/06/18","CRMLSM"
"1","EV18183848","S","SFR/D","3030","Prado LN  ","CLTN","273","STD","$485,000","$203.70","4/2,0,1,0","2381/A","1988/ASR","0.2547/11,094","15/15","Y","Y","2.5","08/30/18","CRMLSM"
"1","TR18184286","S","SFR/D","1357 N","Mountain View AVE  ","SB","274","STD","$172,000","$183.76","2/1,0,0,0","936/A","1928/ASR","0.1377/6,000","0/0","Y","N","2","08/10/18","CRMLSM"
"1","CV18184267","S","SFR/D","1623","Dumbarton AVE  ","SB","274","STD","$296,000","$201.09","4/2,0,0,0","1472/A","1962/ASR","0.1822/7,935","4/4","N","N","2","09/06/18","CRMLSM"
"1","IG18184170","S","SFR/D","1264","Lomita RD  ","SB","274","STD","$365,000","$190.60","4/2,0,0,0","1915/A","1950/ASR","0.1864/8,118","1/1","Y","Y","2.5","08/29/18","CRMLSM"
"1","EV18184057","S","SFR/D","3682","28th ST  ","HLND","276","STD","$330,000","$207.16","3/1,1,0,0","1593/A","1975/ASR","0.2043/8,900","9/9","Y","N","3","09/06/18","CRMLSM"
"1","EV18185854","S","SFR/D","28633","Sycamore DR  ","HLND","276","STD","$450,000","$187.03","3/2,0,1,0","2406/A","1988/ASR","0.1848/8,050","6/6","Y","N","2.5","08/31/18","CRMLSM"
"1","EV18183983","S","SFR/D","28755","Lemon ST  ","HLND","276","STD","$470,000","$225.53","4/3,0,0,0","2084/A","1986/ASR","0.2298/10,010","9/9","Y","Y","3","09/11/18","CRMLSM"
"1","SW18184216","S","SFR/D","7111","Winterwood LN  ","HLND","276","STD","$599,000","$176.23","4/3,0,1,0","3399/A","1994/PUB","0.2089/9,100","4/4","Y","Y","2.5","09/07/18","CRMLSM"
"1","EV18185260","S","SFR/D","1317","Opal WAY  ","MENT","284","STD","$255,000","$213.21","2/1,0,0,0","1196/A","1940/ASR","0.1951/8,500","12/12","Y","N","2.5","08/31/18","CRMLSM"
"1","EV18184803","S","SFR/D","23875","Scenic DR  ","CRLN","286","STD","$97,000","$164.97","1/1,0,0,0","588/A","1946/ASR","0.1391/6,061","6/6","Y","N","3","08/24/18","CRMLSM"
"1","EV18184750","S","SFR/D","22750","Waters DR  ","CRLN","286","STD","$210,000","$273.44","2/1,0,0,0","768/A","1963/ASR","0.1244/5,420","5/5","Y","N","3","08/30/18","CRMLSM"
"1","EV18184229","S","SFR/D","26615","Sugar Cone LN  ","TWNP","287","STD","$245,000","$194.44","2/1,1,0,0","1260/A","1965/ASR","0.3189/13,890","8/8","Y","N","3","09/06/18","CRMLSM"
"1","EV18185869","S","SFR/D","27336","Pinewood DR  ","LKAR","287A","STD","$489,000","$231.10","3/2,0,1,0","2116/AP","1996/ASR","0.2405/10,475","14/14","Y","N","3","09/13/18","CRMLSM"
"1","EV18185627","S","SFR/D","759","Brentwood DR  ","LKAR","287A","STD","$1,500,000","$286.15","5/4,0,1,0","5242/A","2000/ASR","0.2462/10,725","6/293","Y","N","3","08/31/18","CRMLSM"
"1","218021426DA","S","SFR","78267","Grape Arbor AVE  ","PDST","307","STD","$280,000","$252.25","1/1,1,0,0","1110/A","2004/ASR","0.11/4,792","44/44","Y","N","2.5","09/15/18","CDAR"
"1","218021414DA","S","SFR","42670","Honduras PL  ","BD","312","STD","$425,000","$176.64","2/2,2,0,0","2406/A","1985/ASR","0.34/14,810","0/0","Y","Y","3","08/01/18","CDAR"
"1","218019836DA","S","SFR","52860","Avenida Velasco   ","LQ","313","STD","$305,000","$205.80","3/2,0,0,0","1482/A","1996/ASR","0.11/4,792","30/30","Y","N","2.5","08/30/18","CDAR"
"1","218021288DA","S","CONDO","47395","Monroe ST   #276","IND","314","STD","$110,000","$115.67","2/1,0,0,0","951/A","1982/ASR","0.02/871","3/3","Y","Y","3","08/29/18","CDAR"
"1","218021446DA","S","CONDO","1001","Retreat CIR  ","PDST","322","STD","$501,649","$248.46","2/2,0,1,0","2019/B","0/BLD","0/0","0/0","N","N","3*","08/01/18","CDAR"
"1","218021280DA","S","CONDO","1003","Retreat CIR  ","PDST","322","STD","$738,941","$291.73","2/2,0,1,0","2533/B","0/BLD","0/0","0/0","Y","N","3*","07/30/18","CDAR"
"1","218021282DA","S","CONDO","903","Retreat CIR  ","PDST","322","STD","$820,193","$323.80","2/2,0,1,0","2533/B","0/BLD","0/0","0/0","Y","N","7500*","07/30/18","CDAR"
"1","218021266DA","S","SFR","42340","Kansas ST  ","PDST","324","STD","$235,000","$220.86","2/2,0,0,0","1064/A","1961/ASR","0.17/7,405","27/27","Y","Y","2.5","09/14/18","CDAR"
"1","218021232DA","S","SFR","77590","california DR  ","PDST","324","STD","$270,000","$203.47","3/2,0,0,0","1327/A","1961/ASR","0.13/5,663","31/229","Y","Y","3","08/28/18","CDAR"
"1","18370482PS","S","CONDO","413 E","VIA ESCUELA    #611","PSPR","331","STD","$165,000","$253.46","1/1,0,0,0","651/A","1980/APP","0.01/436","0/0","N","Y","2.5","08/31/18","CLAW"
"1","18370894PS","S","SFR/D","3764","SERENITY TRL  ","PSPR","331","STD","$490,000","$173.45","3/2,0,1,0","2825/A","2005/ASR","0.25/10,890","6/6","Y","Y","3","08/30/18","CLAW"
"1","18370872PS","S","COMRES","401 S","EL CIELO RD   #105","PSPR","332","STD","$210,000","$193.73","2/2,0,0,0","1084/A","1985/ASR","0.04/1,742","29/57","N","Y","2.5","09/17/18","CLAW"
"1","18365484PS","S","SFR/D","2297 E","SONORA RD  ","PSPR","334","STD","$630,000","$296.89","4/3,0,0,0","2122/A","1973/ASR","0.25/10,890","0/0","Y","Y","2.5","09/04/18","CLAW"
"1","218021154DA","S","CONDO","67694","Duke RD   #205","CC","335","STD","$235,000","$159.00","2/2,0,0,0","1478/A","2008/ASR","0.0312/1,361","28/28","N","Y","2","08/29/18","CDAR"
"1","218021416DA","S","SFR","5550","Soza RD  ","WWTR","343","STD","$46,000","$102.22","1/1,0,0,0","450/A","1955/ASR","0.48/20,909","15/15","Y","N","3","08/20/18","CDAR"
"1","218021324DA","S","SFR","1952","Bartle PL  ","SALT","381","STD","$135,000","$103.45","3/2,0,0,0","1305/AP","2006","0.2067/9,004","46/46","Y","N","3","08/08/18","CDAR"
"1","TR18184366","S","SFR/D","1720 S","Ethel AVE  ","ALH","601","STD","$705,000","$579.77","2/1,0,0,0","1216/A","1938/ASR","0.1463/6,374","11/11","Y","N","2","09/12/18","CRMLSM"
"1","818003803","S","SFR/D","579 E","Poppyfields DR  ","ALTA","604","STD","$895,000","$532.10","3/2,0,0,0","1682/P","1938/ASR","0.25/11,096","14/14","","N","2.5","08/31/18","PFAR"
"1","818003773","S","SFR/D","3433","Monterosa DR  ","ALTA","604","STD","$1,040,000","$485.30","3/2,0,0,0","2143/P","1964/ASR","0.22/9,770","9/9","Y","","2.5","08/30/18","PFAR"
"1","AR18185530","S","CONDO/A","30","Eldorado ST   #D","ARCD","605","STD","$625,000","$436.76","3/2,0,1,0","1431/A","1989/ASR","0.3659/15,940","9/9","Y","N","2","09/12/18","CRMLSM"
"1","AR18184539","S","CONDO/D","456 C W","Duarte RD   #C","ARCD","605","STD","$1,020,000","$464.06","3/3,0,0,0","2198/A","2005/ASR","2.2019/95,915","21/21","N","N","2","08/30/18","CRMLSM"
"1","18370596","S","SFR/D","420 N","MARIPOSA ST  ","BBK","610","STD","$830,000","$764.27","3/1,0,0,0","1086/","1947","0.1549/6,749","8/8","Y","N","2.5","08/29/18","CLAW"
"1","BB18185317","S","SFR/D","814 N","Beachwood DR  ","BBK","610","STD","$840,000","$646.65","3/2,0,0,0","1299/A","1949/ASR","0.1269/5,526","9/9","N","N","2.5","09/07/18","CRMLSM"
"1","18370938","S","SFR/D","825 N","CATALINA ST  ","BBK","610","STD","$872,200","$591.32","3/1,1,0,0","1475/O","1937","0.155/6,750","8/8","N","N","2.5","09/04/18","CLAW"
"1","18370396","S","SFR/D","231 S","VALLEY ST  ","BBK","610","STD","$6,400,000","$971.46","6/8,0,1,0","6588/D","2018/BLD","0.3665/15,964","13/13","Y","Y","2.5","08/24/18","CLAW"
"1","IV18184873","S","CONDO/A","1928 E","Covina BLVD   #42","CVN","614","STD","$390,000","$315.02","3/3,0,0,0","1238/A","1985/ASR","1.3402/58,379","7/7","N","N","2.5","09/06/18","CRMLSM"
"1","CV18184151","S","SFR/D","1406","Rolling Knoll RD  ","DB","616","NOD","$630,000","$298.01","4/3,0,0,0","2114/A","1977/ASR","0.194/8,449","1/1","N","Y","3","08/15/18","CRMLSM"
"1","818003807","S","CONDO/A","408","Burchett ST   #5","GD","626","STD","$425,000","$531.91","2/1,1,0,0","799/P","1980/ASR","0.55/23,890","15/15","","","2.5","09/05/18","PFAR"
"1","318003002","S","CONDO/A","2940 N","Verdugo RD   #406","GD","627","STD","$445,000","$440.16","2/2,0,0,0","1011/A","1972/ASR","1.6375/71,331","44/44","Y","Y","2.5","09/13/18","ITECH"
"1","318003065","S","SFR/D","1430","Torres DR  ","GD","627","STD","$1,465,000","$462.73","3/1,1,1,0","3166/A","1950/ASR","0.5066/22,066","28/28","Y","N","2.5","09/05/18","ITECH"
"1","CV18185636","S","SFR/D","301 S","Burnaby DR  ","GLDR","629","PRO","$550,000","$400.00","3/1,0,1,0","1375/E","1955/ASR","0.154/6,707","8/8","N","N","2.5","09/12/18","CRMLSM"
"1","18370198","S","SFR/D","5818","MONTE VISTA ST  ","LA","632","STD","$1,150,000","$715.62","4/1,1,0,0","1607/","1916/ASR","0.1681/7,324","2/2","N","","2.5","08/21/18","CLAW"
"1","SR18185850","S","SFR/D","13746","Proctor AVE  ","LPUE","633","STD","$380,000","$375.49","2/1,0,0,0","1012/A","1945/ASR","0.1595/6,946","8/8","Y","N","2.5","08/20/18","CRIS"
"1","818003808","S","SFR/D","2752","Alabama ST  ","LACR","635","STD","$745,000","$841.81","2/1,0,0,0","885/P","1951/ASR","0.18/7,918","40/40","Y","","2.5","09/13/18","PFAR"
"1","AR18184106","S","SFR/D","525","Terrado DR  ","MNRO","639","STD","$770,000","$720.97","3/1,0,1,0","1068/A","1952/ASR","0.1998/8,704","6/6","Y","N","2.5","09/10/18","CRMLSM"
"1","AR18184201","S","TWNHS/D","410 N","Lincoln AVE   #F","MP","641","STD","$700,000","$392.16","4/3,0,0,0","1785/A","1990/ASR","0.3947/17,194","8/8","Y","N","2.5","09/14/18","CRMLSM"
"1","818003796","S","SFR/D","780 N","Martelo AVE  ","PAS","646","STD","$801,000","$679.39","3/1,0,0,0","1179/P","1953/ASR","0.11/4,850","23/23","","","2.5","08/31/18","PFAR"
"1","818003787","S","SFR/D","530 E","Jackson ST  ","PAS","646","STD","$1,015,000","$624.62","3/2,0,0,0","1625/T","1922/ASR","0.21/9,111","9/9","Y","","2.5","09/05/18","PFAR"
"1","18370386","S","SFR/D","510","TAMARAC DR  ","PAS","647","STD","$1,030,000","$704.51","4/1,0,1,0","1462/A","1945","0.1674/7,293","8/8","N","N","2.5","09/05/18","CLAW"
"1","818003791","S","SFR/D","528","Avon AVE  ","PAS","647","STD","$1,424,000","$642.60","4/2,1,0,0","2216/B","1951/ASR","0.21/8,996","38/38","","","2.5","09/12/18","PFAR"
"1","818003812","S","CONDO/A","355 S","Los Robles AVE   #208","PAS","648","STD","$531,000","$510.58","2/1,1,0,0","1040/P","1972/ASR","1.79/78,119","13/13","","N","2.5","08/31/18","PFAR"
"1","18370616","S","CONDO","4324","ROSEMEAD   ","PR","649","STD","$305,000","$309.33","2/1,0,1,0","986/","1979","1.6517/71,947","7/7","Y","N","2.5","08/23/18","CLAW"
"1","PW18185963","S","SFR/D","7784","Birchleaf AVE  ","PR","649","STD","$485,000","$478.30","3/1,0,0,0","1014/A","1950/ASR","0.1763/7,678","5/5","N","N","2.5","09/06/18","CRMLSM"
"1","WS18184245","S","TWNHS/A","320","Pasadena AVE   #11","SPAS","658","STD","$675,000","$510.98","2/2,0,0,0","1321/A","1972/ASR","0.8537/37,189","24/24","N","N","2","09/06/18","CRMLSM"
"1","OC18185038","S","SFR/A","640 S","Azusa AVE  ","WCOV","669","STD","$685,000","$282.36","4/3,0,1,0","2426/AP","1956/ASR","0.3637/15,842","5/5","N","N","2.5","08/15/18","CRMLSM"
"1","818003790","S","CONDO/A","4140","Workman Mill RD   #238","WH","670","STD","$349,000","$327.39","2/1,0,0,0","1066/P","1980/ASR","7.36/320,497","43/43","","N","2.5","09/17/18","PFAR"
"1","PW18184824","S","SFR/D","15204","Dittmar DR  ","WH","670","STD","$570,000","$391.75","3/2,0,0,0","1455/A","1952/ASR","0.1525/6,645","16/16","N","N","2","09/13/18","CRMLSM"
"1","PW18183770","S","SFR/D","11910","Groveland AVE  ","WH","670","STD","$650,000","$407.27","4/2,0,0,0","1596/A","1960/ASR","0.194/8,452","7/7","N","Y","3","09/06/18","CRMLSM"
"1","818003805","S","CONDO/A","360 W","Avenue 26    #425","LA","677","STD","$439,000","$426.21","2/1,1,0,0","1030/P","2006/ASR","1.6/69,696","26/26","Y","","2.5","09/07/18","PFAR"
"1","PW18185658","S","SFR/D","2215","Pearson AVE  ","WH","678","STD","$421,000","$292.16","3/2,0,0,0","1441/A","1948/ASR","0.1955/8,518","7/7","N","N","2","08/17/18","CRMLSM"
"1","OC18183801","S","CONDO/A","6385","Woodrow CT   #10","CHH","682","STD","$475,000","$295.03","3/2,0,1,0","1610/A","1995/ASR","0.037/1,610","7/7","Y","N","2.5","08/29/18","CRMLSM"
"1","TR18184622","S","SFR/D","3084","Sunnyglen CT  ","CHH","682","STD","$640,000","$449.12","3/2,0,1,0","1425/A","1987/ASR","0.1552/6,760","13/13","N","N","2","09/13/18","CRMLSM"
"1","CV18184020","S","SFR/D","820","Reed DR  ","CLAR","683","STD","$880,000","$319.88","4/3,0,0,0","2751/A","1960/ASR","0.2551/11,110","9/9","N","Y","2","09/13/18","CRMLSM"
"1","CV18184443","S","SFR/D","2708","Maryann Manor   ","LVRN","684","STD","$905,000","$354.07","4/3,0,0,0","2556/A","1989/ASR","0.2243/9,770","10/10","Y","Y","2.5","09/12/18","CRMLSM"
"1","CV18184260","S","SFR/D","2704","Acorn Glen PL  ","ONT","686","STD","$415,000","$316.79","3/3,0,0,0","1310/A","1987/ASR","0.0935/4,075","7/7","N","N","2.5","09/05/18","CRMLSM"
"1","CV18183898","S","SFR/D","1106 S","Palmetto AVE  ","ONT","686","STD","$425,000","$314.81","4/2,0,0,0","1350/A","1977/ASR","0.1663/7,245","12/12","Y","Y","2.5","09/13/18","CRMLSM"
"1","CV18183916","S","SFR/D","2952 E","Via Corvina   ","ONT","686","STD","$540,000","$189.08","4/3,0,0,0","2856/A","2014/ASR","0.1076/4,687","8/8","Y","N","2.5","08/31/18","CRMLSM"
"1","CV18184680","S","SFR/D","266 E","La Verne AVE  ","POM","687","STD","$310,000","$264.51","3/2,0,0,0","1172/A","1953/PUB","0.142/6,187","0/0","Y","N","2","07/30/18","CRMLSM"
"1","CV18183632","S","TWNHS/A","114","Canyon Oak CIR  ","POM","687","STD","$428,000","$285.71","3/3,0,0,0","1498/A","1980/SEE","0.1005/4,376","7/7","N","N","2","09/04/18","CRMLSM"
"1","DW18184094","S","SFR/A","1633 W","9th ST  W","POM","687","STD","$438,000","$375.00","3/1,0,0,0","1168/A","1947/PUB","0.1382/6,020","9/9","N","Y","2","09/05/18","CRMLSM"
"1","IV18184996","S","TWNHS/A","10018","Baseline RD  ","RCUC","688","STD","$350,000","$272.16","2/2,0,1,0","1286/A","1985/ASR","0.0344/1,500","29/175","Y","N","2.5","09/12/18","CRMLSM"
"1","TR18185305","S","CONDO/A","7331","Shelby Pl #131   ","RCUC","688","STD","$418,000","$269.85","3/2,0,1,0","1549/A","2004/ASR","0.0356/1,549","25/25","Y","N","2.25","09/12/18","CRMLSM"
"1","CV18185523","S","SFR/D","423","Calle Canela   ","SDMS","689","STD","$760,000","$345.45","3/2,0,0,0","2200/E","1996/ASR","0.2295/9,995","8/8","N","N","2.5","09/13/18","CRMLSM"
"1","CV18185508","S","SFR/A","1225 W","18th ST  ","UPL","690","STD","$596,500","$335.30","3/2,0,0,0","1779/A","1979/ASR","0.2296/10,000","13/13","N","Y","2.5","09/13/18","CRMLSM"
"1","CV18184360","S","SFR/D","2097 N","Kelly AVE  ","UPL","690","STD","$650,000","$348.90","4/2,0,0,0","1863/A","1996/ASR","0.3145/13,700","28/28","Y","Y","2","08/30/18","CRMLSM"
"1","IV18184679","S","SFR/D","11748","Galewood ST  ","AD","ADL","STD","$255,000","$120.06","4/3,0,0,0","2124/A","2004/PUB","0.1865/8,125","13/13","Y","N","2.5","09/05/18","CRMLSM"
"1","TR18185200","S","SFR/D","14589","Temecula RD  ","APPV","APPV","STD","$238,500","$158.89","3/2,0,0,0","1501/A","1985/PUB","0.4706/20,500","14/14","Y","N","2","09/17/18","CRMLSM"
"1","OC18185140","S","CONDO/A","23412","Pacific Park DR   #18C","AV","AV","STD","$431,000","$380.74","2/2,0,0,0","1132/A","1990/EST","","7/7","Y","N","2.5","09/04/18","CRMLSM"
"1","OC18185328","S","SFR/D","11","Birch DR  ","AV","AV","STD","$770,000","$422.61","3/2,0,1,0","1822/A","1995/EST","0.0702/3,060","10/10","N","N","2.5","09/12/18","CRMLSM"
"1","OC18183919","S","CONDO/D","31","Seven Kings PL  ","AV","AV","STD","$835,000","$464.15","3/2,0,1,0","1799/A","1999/ASR","","0/0","Y","N","2.5","07/30/18","CRMLSM"
"1","OC18185407","S","SFR/D","35","Fawnridge PL  ","AV","AV","STD","$1,415,000","$364.03","5/3,0,0,0","3887/B","2000/ASR","0.1576/6,866","13/13","N","N","2.5","09/10/18","CRMLSM"
"1","SR18184797","S","SFR/D","22320","Barbacoa DR  ","SAU","BOUQ","STD","$422,500","$203.91","4/2,0,1,0","2072/A","1966/ASR","0.2432/10,593","8/8","Y","N","2.5","08/24/18","CRIS"
"1","MB18184870","S","SFR/D","1057 S","Herbert AVE  ","LA","BOYH","STD","$373,334","$326.34","3/1,0,0,0","1144/A","1930/EST","0.1448/6,307","48/48","N","N","3","08/01/18","CRMLSM"
"1","18370736","S","CONDO","435 N","PALM DR   #301","BEVH","C01","STD","$910,000","$700.54","2/2,0,0,0","1299/","1964","0.1722/7,500","16/16","","N","2.5","08/31/18","CLAW"
"1","18370992","S","CONDO","10982","ROEBLING AVE   #533","LA","C05","STD","$800,000","$865.80","2/2,0,0,0","924/","1973","1.83/79,716","9/9","Y","Y","2.5","08/23/18","CLAW"
"1","18368758","S","CONDO","1880","VETERAN AVE   #105","LA","C05","STD","$870,000","$507.58","2/2,0,0,0","1714/A","1980","1.0954/47,717","15/15","","Y","2.5","09/10/18","CLAW"
"1","18360976","S","CONDO","10820","HOLMAN AVE   #105","LA","C05","STD","$973,000","$649.53","2/2,0,0,0","1498/","1982","0.3176/13,833","8/8","N","N","2.5","09/10/18","CLAW"
"1","18370494","S","CONDO","2186","CENTURY   ","LA","C05","STD","$1,450,000","$693.78","2/3,0,0,0","2090/","1980","18.0785/787,498","8/8","Y","Y","2.5","09/05/18","CLAW"
"1","18370100","S","CONDO","2274","CENTURY   ","LA","C05","STD","$1,700,000","$583.79","3/5,0,0,0","2912/","1980","18.0785/787,498","0/0","Y","","2.25","08/16/18","CLAW"
"1","PW18185209","S","SFR/D","2218","Canyon DR  ","CM","C2","STD","$749,500","$622.51","4/2,0,0,0","1204/A","1956/ASR","0.3318/14,454","0/19","Y","N","2.5","07/31/18","CRMLSM"
"1","OC18184474","S","CONDO/A","290","Victoria ST   #D2","CM","C4","STD","$470,000","$445.08","2/2,0,1,0","1056/OTH","1983/ASR","0/0","13/13","Y","N","2.5","09/07/18","CRMLSM"
"1","OC18183768","S","SFR/D","353 E","18th ST   #B","CM","C5","STD","$1,299,000","$618.57","4/2,1,1,0","2100/B","2018/BLD","0.1033/4,500","1/1","Y","N","2","08/14/18","CRMLSM"
"1","OC18185448","S","SFR/D","459","Cambridge CIR  ","CM","C5","STD","$1,365,000","$855.80","3/2,0,0,0","1595/A","1958/ASR","0.1467/6,390","8/8","Y","N","2","08/31/18","CRMLSM"
"1","LG18184835","S","SFR/D","284","Sherwood ST  ","CM","C5","STD","$1,369,000","$674.38","4/2,0,0,0","2030/A","1962/ASR","0.1724/7,511","1/1","Y","N","2.5","08/31/18","CRMLSM"
"1","18370398","S","TWNHS","914 N","KINGS RD   #3","WHO","C10","STD","$949,888","$643.56","2/3,0,0,0","1476/","1981","0.1713/7,461","11/11","N","N","2.5","09/13/18","CLAW"
"1","OC18185235","S","CONDO/A","9737","Charnock AVE   #10","LA","C13","STD","$770,000","$675.44","2/2,0,0,0","1140/A","1984/ASR","0.4186/18,233","3/3","Y","N","2.5","08/30/18","CRMLSM"
"1","18371246","S","SFR/D","3561","TILDEN AVE  ","LA","C13","STD","$930,000","$837.08","2/1,0,0,0","1111/","1941","0.1326/5,778","0/0","N","","2.5","08/01/18","CLAW"
