"","Listing ID","S","Sub Type","St#","St Name","City","MLS Area","SLC","L/C Price","Price Per Square Foot","Br/Ba","Sqft","YrBuilt","Ac/LSqft","DOM/CDOM","View YN","Pool Private YN","BAC","Contract Status Change Date","MLS"
"1","OC18178520","S","SFR/D","1238 N","Marine AVE  ","WILM","195","PRO","$400,000","$245.25","3/1,0,0,0","1631/A","1931/ASR","0.1473/6,417","7/7","N","N","2.5","08/21/18","CRMLSM"
"1","SW18178116","S","SFR/D","24038","Verdun LN  ","MUR","207","STD","$393,000","$282.33","3/2,0,0,0","1392/A","1996/ASR","0.18/7,841","35/35","N","Y","2*","09/17/18","CRMLSM"
"1","SW18178264","S","SFR/D","46186","Rocky Trail LN  ","TEM","213","STD","$414,900","$192.44","4/2,0,1,0","2156/A","2011/ASR","0.05/2,178","5/5","Y","N","3","08/29/18","CRMLSM"
"1","SW18177412","S","SFR/A","622","Gibbel RD  ","HMT","223","STD","$155,000","$121.09","3/1,0,1,0","1280/A","1964/ASR","0.05/2,178","0/0","Y","N","2","08/17/18","CRMLSM"
"1","SW18177244","S","MANL/D","2925","Basswood CT  ","HMT","223","STD","$179,000","$117.61","2/2,0,0,0","1522/E","1977/ASR","0.14/6,098","4/4","N","N","2.5","09/07/18","CRMLSM"
"1","TR18178131","S","SFR/D","1241","Leslie DR  ","HMT","223","STD","$230,000","$195.25","2/2,0,0,0","1178/A","1964/ASR","0.15/6,534","4/4","Y","Y","2.5","08/31/18","CRMLSM"
"1","SW18177171","S","SFR/D","2580","Alicia PL  ","HMT","223","STD","$264,000","$202.45","3/2,0,0,0","1304/A","1989/ASR","0.17/7,405","5/5","Y","N","2.5","08/24/18","CRMLSM"
"1","SW18178335","S","SFR/D","308","Camden RD  ","SJCN","223","STD","$265,000","$166.04","4/2,0,0,0","1596/A","1992/ASR","0.17/7,405","13/13","Y","N","2.5","09/11/18","CRMLSM"
"1","SW18178174","S","SFR/D","858","Lexington ST  ","HMT","223","STD","$275,000","$177.19","4/2,0,0,0","1552/A","1995/ASR","0.14/6,098","2/2","Y","N","2.5","08/14/18","CRMLSM"
"1","SW18178781","S","SFR/D","43529","Amazon ST  ","HMT","223","STD","$310,000","$145.00","4/2,0,0,0","2138/A","2002/ASR","0.22/9,583","0/0","Y","N","2.5","08/31/18","CRMLSM"
"1","SW18177572","S","SFR/D","27783","Sagebrush RD  ","MENF","227","STD","$339,900","$216.22","3/2,0,0,0","1572/A","2002/ASR","0.17/7,405","13/13","Y","N","2.5","08/31/18","CRMLSM"
"1","SW18178668","S","SFR/D","29401","Owl Creek CT  ","MENF","227","STD","$375,000","$149.64","5/2,1,0,0","2506/A","2005/PUB","0.23/10,019","7/7","Y","N","2.5","09/07/18","CRMLSM"
"1","SW18177831","S","SFR/D","3453","Amberly LN  ","PRS","229","STD","$342,000","$145.97","4/2,0,0,0","2343/A","2003/ASR","0.18/7,841","6/6","Y","N","2.5","08/17/18","CRMLSM"
"1","SW18177847","S","SFR/A","33682","Great Falls RD  ","WILD","240","STD","$383,000","$181.09","4/3,0,0,0","2115/A","1990/ASR","0.16/6,970","1/1","Y","N","2.25","08/23/18","CRMLSM"
"1","SR18177745","S","CONDO/A","779","Gianni DR   #204","COR","248","STD","$210,000","$247.06","2/1,0,0,0","850/A","1988/ASR","0.01/436","10/10","N","N","2","08/31/18","CRIS"
"1","IG18178130","S","CONDO/A","1980","Las Colinas CIR   #204","COR","248","STD","$230,000","$317.68","1/1,0,0,0","724/A","1991/ASR","0.0186/812","3/3","Y","N","3","09/07/18","CRMLSM"
"1","PW18177339","S","CONDO/A","127","Buckthorn WAY  ","COR","248","STD","$480,000","$358.21","3/2,0,0,0","1340/A","2000/ASR","0.1/4,356","6/6","Y","N","2.5","09/06/18","CRMLSM"
"1","IG18178062","S","SFR/D","561","Fairbanks ST  ","COR","248","STD","$525,000","$228.26","5/3,0,0,0","2300/A","1989/ASR","0.14/6,098","11/11","Y","Y","2","09/06/18","CRMLSM"
"1","SW18178366","S","SFR/D","2704","Star Crest LN  ","COR","248","STD","$678,000","$268.73","5/3,0,0,0","2523/A","1995/ASR","0.27/11,761","7/7","N","Y","2.5","09/10/18","CRMLSM"
"1","IG18177736","S","SFR/D","12705","Dandelion ST  ","EVAL","249","REO","$590,000","$197.19","4/2,1,0,0","2992/A","1999/ASR","0.17/7,405","18/18","Y","Y","2.5","09/07/18","CRMLSM"
"1","IV18178695","S","SFR/D","8321","Tamarind LN  ","JUR","251","STD","$370,000","$321.18","3/1,1,0,0","1152/A","1984/ASR","0.17/7,405","7/7","Y","N","2.25","09/07/18","CRMLSM"
"1","IV18178626","S","SFR/D","6617","Owl CT  ","JUR","251","STD","$415,000","$224.08","4/3,0,0,0","1852/A","1991/ASR","0.16/6,970","9/9","Y","N","2.5","08/31/18","CRMLSM"
"1","IV18177401","S","CONDO/A","2891","Canyon Crest DR   #68","RVSD","252","STD","$200,000","$222.22","2/2,0,0,0","900/A","1975/ASR","0.0184/801","6/6","N","N","2.5","08/14/18","CRMLSM"
"1","PW18178186","S","SFR/D","4502","Bluet CT  ","RVSD","252","STD","$350,000","$210.08","3/2,0,1,0","1666/A","2006/ASR","0.07/3,049","8/8","Y","N","2","09/11/18","CRMLSM"
"1","IV18178206","S","SFR/D","2944","Jane ST  ","RVSD","252","STD","$363,000","$311.05","3/2,0,0,0","1167/A","1955/PUB","0.19/8,276","12/12","Y","N","2.5","09/10/18","CRMLSM"
"1","PW18177476","S","SFR/D","8441","Mimosa Tree CT  ","RVSD","252","STD","$410,000","$278.72","4/2,0,0,0","1471/A","1989/ASR","0.18/7,841","24/24","N","Y","2.5","09/17/18","CRMLSM"
"1","IV18178764","S","SFR/D","851","Via Mindi   ","RVSD","252","STD","$470,000","$289.05","3/2,0,0,0","1626/A","1971/ASR","0.21/9,148","3/3","Y","Y","2.5","08/29/18","CRMLSM"
"1","SW18178041","S","SFR/D","18602","Hawksbury DR  ","RVSD","252","STD","$525,000","$164.17","4/3,0,0,0","3198/A","2005/ASR","0.23/10,019","15/15","Y","N","2.5","09/07/18","CRMLSM"
"1","EV18177673","S","SFR/D","15182","Jacquetta AVE  ","MORV","259","STD","$299,000","$259.55","3/2,0,0,0","1152/SEE","1985/SEE","0.17/7,405","14/14","Y","N","2.25","08/31/18","CRMLSM"
"1","IV18177363","S","SFR/D","25165","Slate Creek DR  ","MORV","259","STD","$339,000","$213.48","4/2,0,1,0","1588/A","1988/PUB","0.17/7,405","7/7","N","N","2.5","09/14/18","CRMLSM"
"1","WS18177866","S","SFR/D","25672","Casa Encantador RD  ","MORV","259","STD","$350,000","$214.72","4/2,0,1,0","1630/A","1986/ASR","0.23/10,019","11/11","N","N","2","09/10/18","CRMLSM"
"1","IG18177210","S","SFR/D","25559","Los Cabos DR  ","MORV","259","STD","$370,000","$163.14","4/2,0,1,0","2268/A","1989/ASR","0.12/5,227","9/9","Y","N","2.5","09/07/18","CRMLSM"
"1","CV18177558","S","SFR/D","949","Spica DR  ","BMT","263","STD","$315,000","$161.79","4/2,1,0,0","1947/A","2005/ASR","0.09/3,920","13/13","N","N","2","09/11/18","CRMLSM"
"1","EV18178816","S","SFR/D","4327 W","Hoffer ST  ","BANN","263","STD","$335,000","$172.77","3/2,0,0,0","1939/A","2006/ASR","0.28/12,197","3/3","Y","N","2","09/12/18","CRMLSM"
"1","IG18178360","S","SFR/D","1172","Woodburn CIR  ","BMT","263","STD","$338,000","$178.08","4/2,0,0,0","1898/A","2001/ASR","0.19/8,276","3/3","N","N","2","09/06/18","CRMLSM"
"1","CV18177661","S","SFR/D","17264","Owen ST  ","FONT","264","STD","$333,000","$291.08","3/1,0,0,0","1144/A","1950/ASR","0.1928/8,400","14/14","N","N","2.25","09/12/18","CRMLSM"
"1","IV18178514","S","SFR/D","15766","Hanover LN  ","FONT","264","STD","$475,000","$188.49","4/3,0,1,0","2520/A","2014/ASR","0.1351/5,883","14/14","N","N","2","08/15/18","CRMLSM"
"1","CV18178646","S","SFR/D","13603","Burnside PL  ","FONT","264","STD","$500,000","$135.76","4/3,0,0,0","3683/A","1999/ASR","0.1596/6,954","27/27","N","N","2","08/29/18","CRMLSM"
"1","PW18178146","S","SFR/D","18632","10th ST  ","BLM","265","STD","$210,000","$215.38","2/1,0,0,0","975/A","1949/ASR","0.1814/7,900","15/15","N","N","3","08/22/18","CRMLSM"
"1","IV18178430","S","SFR/D","18264","Tullock ST  ","BLM","265","PRO","$260,000","$249.04","3/1,1,0,0","1044/A","1957/ASR","0.2045/8,910","3/3","Y","N","2.5","09/05/18","CRMLSM"
"1","EV18177341","S","SFR/D","1556","Ohio ST  ","REDL","268","STD","$330,000","$289.47","3/2,0,0,0","1140/A","1978/ASR","0.1791/7,800","16/16","Y","N","2.5","09/17/18","CRMLSM"
"1","IV18178637","S","SFR/D","1534","Webster ST  ","REDL","268","STD","$355,000","$262.96","4/2,0,0,0","1350/A","1979/ASR","0.1818/7,920","2/2","Y","Y","2.5","09/12/18","CRMLSM"
"1","EV18178298","S","SFR/D","126 E","Fern AVE  ","REDL","268","STD","$620,000","$236.10","5/3,0,1,0","2626/AP","1912/ASR","0.2334/10,168","2/2","Y","N","2.25","08/22/18","CRMLSM"
"1","EV18178306","S","SFR/A","515 E","Mariposa DR  ","REDL","268","STD","$665,000","$273.78","3/2,0,0,0","2429/A","1961/ASR","0.4689/20,424","3/3","Y","N","2.5","09/09/18","CRMLSM"
"1","EV18178163","S","SFR/D","11586","Deerfield DR  ","YUCP","269","STD","$409,000","$201.48","3/3,0,0,0","2030/A","2003/ASR","0.1377/6,000","15/15","N","N","2.5","08/31/18","CRMLSM"
"1","NP18177461","S","SFR/D","3292 N","Golden AVE  ","SB","274","STD","$248,000","$279.91","3/1,0,1,0","886/A","1953/PUB","0.1639/7,141","11/11","Y","N","2.5","09/10/18","CRMLSM"
"1","EV18178562","S","SFR/D","25749","Segundo CT  ","SB","274","STD","$390,000","$208.11","3/2,0,1,0","1874/A","2005/ASR","0.2204/9,600","2/2","Y","Y","2.5","08/23/18","CRMLSM"
"1","EV18178734","S","SFR/D","27611","14th ST  ","HLND","276","STD","$350,000","$175.44","5/2,0,0,0","1995/A","1964/ASR","0.2399/10,450","14/14","Y","N","2.5","09/07/18","CRMLSM"
"1","EV18178341","S","SFR/D","27804","Hamiltair DR  ","LKAR","287A","STD","$1,350,000","$445.69","4/4,0,0,0","3029/A","1968/ASR","0.2262/9,855","15/296","Y","N","3","08/23/18","CRMLSM"
"1","218020480DA","S","SFR","41203","Corte Nella Vita   ","IND","309","STD","$379,000","$167.77","4/4,0,0,0","2259/A","2005/ASR","0.17/7,405","33/33","N","Y","2.5","09/05/18","CDAR"
"1","218020440DA","S","SFR","77619","Calle Ensenada   ","LQ","313","STD","$286,500","$338.65","2/1,0,0,0","846/A","1938/ASR","0.15/6,534","46/46","Y","Y","2.75","09/14/18","CDAR"
"1","218020728DA","S","SFR","51480","Calle Hueneme   ","LQ","313","STD","$499,000","$204.84","3/2,0,1,0","2436/A","2005/ASR","0.22/9,583","25/25","Y","N","3","08/24/18","CDAR"
"1","218020696DA","S","CONDO","48255","Monroe ST   #28","IND","314","STD","$112,500","$168.41","1/1,0,0,0","668/A","1980/ASR","0.02/871","24/24","Y","Y","2.5","08/30/18","CDAR"
"1","218020720DA","S","CONDO","21","La Cerra DR  ","RM","321","STD","$165,000","$187.07","1/1,0,1,0","882/A","1975/ASR","0.02/871","32/154","Y","Y","3","09/10/18","CDAR"
"1","218020830DA","S","CONDO","1002","Retreat CIR  ","PDST","322","STD","$490,756","$224.29","2/2,0,1,0","2188/B","0/BLD","0/0","0/0","N","N","3*","07/24/18","CDAR"
"1","218020826DA","S","CONDO","902","Retreat CIR  ","PDST","322","STD","$582,587","$266.26","2/2,0,0,0","2188/B","0/BLD","0/0","0/0","N","N","3*","07/24/18","CDAR"
"1","218020832DA","S","CONDO","1004","Retreat CIR  ","PDST","322","STD","$825,025","$317.56","3/3,0,0,0","2598/B","0/BLD","0/0","1/1","Y","N","7500*","07/25/18","CDAR"
"1","218020748DA","S","CONDO","46175","Highway 74    #8","PDST","323","STD","$173,700","$157.34","2/1,1,0,0","1104/A","1960/ASR","4.18/182,081","45/583","Y","Y","3","09/07/18","CDAR"
"1","218020870DA","S","SFR","77430","Miles AVE  ","IW","325","REO","$299,000","$220.99","3/1,1,0,0","1353/A","1960/ASR","0.2/8,712","30/30","Y","Y","3","08/24/18","CDAR"
"1","18368536PS","S","SFR/D","2286 E","MCMANUS DR  ","PSPR","332","STD","$550,000","$354.84","3/2,0,0,0","1550/A","1954/ASR","0.23/10,019","20/20","Y","Y","3","08/10/18","CLAW"
"1","18367384PS","S","SFR/D","264 N","ORCHID TREE LN  ","PSPR","332","STD","$721,000","$561.53","3/2,0,0,0","1284/","1958","0.24/10,454","5/5","Y","Y","3","08/27/18","CLAW"
"1","18367736PS","S","SFR/D","67110","QUIJO RD  ","CC","335","STD","$325,000","$264.44","2/2,0,0,0","1229/","1984","0.19/8,276","13/13","Y","Y","3","08/30/18","CLAW"
"1","18367760PS","S","CONDO/A","68037","LAKELAND DR  ","CC","336","STD","$190,000","$151.39","2/1,1,0,0","1255/","1990/ASR","0.03/1,307","9/9","Y","Y","2.5","09/14/18","CLAW"
"1","218020776DA","S","SFR","13810","united RD  ","DHS","340","STD","$219,000","$139.14","3/2,0,0,0","1574/A","2005/ASR","0.25/10,890","43/43","Y","N","2.5","09/05/18","CDAR"
"1","AR18177927","S","TWNHS/A","893 S","4th ST   #C","ALH","601","STD","$455,000","$461.46","2/1,0,1,0","986/A","1991/ASR","0.6887/30,000","21/21","N","N","2","09/17/18","CRMLSM"
"1","SB18178044","S","TWNHS/A","1814 S","Marengo AVE   #20","ALH","601","STD","$678,000","$368.68","3/3,0,0,0","1839/A","1981/ASR","4.2994/187,284","7/7","Y","N","2.5","08/15/18","CRMLSM"
"1","WS18178061","S","SFR/D","1209","Midwickhill DR  ","ALH","601","STD","$1,400,000","$278.50","5/5,0,0,0","5027/A","1990/ASR","0.3954/17,224","23/23","N","Y","2.25","08/24/18","CRMLSM"
"1","818003626","S","SFR/D","3335","Florecita DR  ","ALTA","604","STD","$804,000","$525.49","2/1,1,0,0","1530/P","1953/ASR","0.22/9,630","8/8","Y","N","2.5","08/30/18","PFAR"
"1","OC18177965","S","SFR/D","121","W. Manor ST  ","ALTA","604","STD","$805,000","$523.41","3/2,0,0,0","1538/B","1940/PUB","0.1557/6,781","10/10","Y","N","2.5","08/24/18","CRMLSM"
"1","WS18177670","S","CONDO/D","2908","Sycamore LN  ","ARCD","605","STD","$778,000","$407.76","3/2,0,1,0","1908/A","2002/ASR","1.4528/63,285","2/2","Y","N","2.5","08/27/18","CRMLSM"
"1","18368078","S","SFR/D","4122","GARDEN AVE  ","LA","606","STD","$1,238,200","$764.79","3/3,0,0,0","1619/D","1931","0.1069/4,656","2/2","Y","N","2.5","08/21/18","CLAW"
"1","TR18178297","S","TWNHS/A","740 S","Azusa AVE   #D","AZU","607","STD","$440,000","$286.46","3/2,0,1,0","1536/A","2007/ASR","1.3555/59,044","2/2","N","N","2.5","08/14/18","CRMLSM"
"1","AR18177829","S","SFR/D","739 E","Haltern ST  ","AZU","607","STD","$490,000","$469.35","3/1,1,0,0","1044/A","1956/ASR","0.1543/6,723","0/0","N","N","2","07/30/18","CRMLSM"
"1","18368400","S","TWNHS","9723","VIA SIENA   ","SUNV","610","PRO","$400,000","$307.22","2/3,0,0,0","1302/","1975","10.2023/444,413","0/0","Y","","2.5","07/24/18","CLAW"
"1","BB18177613","S","SFR/D","2719","Mansfield DR  ","BBK","610","STD","$912,000","$570.71","3/1,1,0,0","1598/A","1952/ASR","0.1459/6,355","8/8","Y","N","2.5","08/30/18","CRMLSM"
"1","BB18177187","S","SFR/D","3427","Wedgewood LN  ","BBK","610","STD","$2,190,000","$506.94","6/4,1,1,0","4320/A","2000/ASR","0.2625/11,433","19/19","N","Y","2.5","09/14/18","CRMLSM"
"1","WS18177259","S","CONDO/A","1423 W","San Bernardino RD   #F","CVN","614","STD","$370,000","$283.96","3/3,0,0,0","1303/A","1979/ASR","5.0059/218,059","4/4","N","N","1","09/13/18","CRMLSM"
"1","CV18177375","S","SFR/D","472 E","Benwood ST  ","CVN","614","STD","$600,000","$327.15","3/2,0,0,0","1834/A","1955/ASR","0.1774/7,729","5/5","N","N","2.5","09/13/18","CRMLSM"
"1","AR18178435","S","CONDO/D","520","Golden Springs DR   #G","DB","616","STD","$382,000","$325.38","2/1,0,0,0","1174/A","1982/ASR","3.44/149,846","7/7","Y","N","2","08/30/18","CRMLSM"
"1","CV18178523","S","SFR/D","23001","Haddock ST  ","DB","616","STD","$750,000","$259.79","4/3,0,0,0","2887/A","1973/ASR","0.2463/10,729","14/92","Y","Y","2","09/14/18","CRMLSM"
"1","AR18178397","S","CONDO/A","3902","Penn Mar AVE   #101","ELM","619","STD","$350,000","$361.20","2/2,0,1,0","969/A","1989/ASR","0.5099/22,211","4/4","Y","N","2.5","08/15/18","CRMLSM"
"1","PW18177343","S","SFR/D","4006","Esmeralda AVE  ","ELM","619","STD","$430,000","$498.84","2/1,0,0,0","862/A","1948/ASR","0.1728/7,525","13/13","Y","N","2.5","08/31/18","CRMLSM"
"1","DW18177791","S","SFR/D","1913","Lansdowne AVE  ","ESER","621","STD","$475,000","$478.83","2/1,0,0,0","992/A","1952/ASR","0.1068/4,654","14/14","Y","N","2.5","08/31/18","CRMLSM"
"1","318002692","S","SFR/D","3161","Country Club DR  ","GD","627","STD","$1,749,000","$639.49","3/3,0,1,0","2735/A","1950/ASR","0.1919/8,361","1/1","Y","N","2.5","07/23/18","ITECH"
"1","318002929","S","CONDO/A","601 W","Lexington DR   #B","GD","628","STD","$595,000","$423.19","3/3,0,0,0","1406/A","1991/ASR","0.1294/5,638","15/15","N","N","2","08/14/18","ITECH"
"1","DW18178253","S","SFR/D","13625","Moccasin ST  ","LPUE","633","STD","$440,000","$419.05","3/2,0,0,0","1050/A","1954/ASR","0.1567/6,825","6/6","N","N","2.5","08/31/18","CRMLSM"
"1","CV18177160","S","SFR/D","139","Vanguard AVE  ","LPUE","633","STD","$445,000","$360.03","3/1,0,0,0","1236/A","1956/PUB","0.141/6,140","8/8","Y","N","2","08/31/18","CRMLSM"
"1","818003629","S","SFR/D","2064","Hilldale DR  ","LCF","634","STD","$1,450,000","$509.13","4/3,0,0,0","2848/T","1997/ASR","0.25/10,819","37/83","","","2.5","08/29/18","PFAR"
"1","AR18177968","S","DPLX/D","803 E","Emerson AVE  ","MP","641","STD","$790,000","$567.12","4/2,0,0,0","1393/A","1952/ASR","0.178/7,754","8/8","Y","N","2.5","08/09/18","CRMLSM"
"1","818003634","S","SFR/D","880","Arwin ST  ","PAS","645","PRO","$790,000","$595.78","3/1,0,0,0","1326/P","1952/ASR","0.2/8,593","36/36","","","2.5","09/10/18","PFAR"
"1","18368440","S","SFR/D","765","DEL MONTE ST  ","PAS","645","STD","$1,450,000","$622.85","4/2,0,0,0","2328/","1949/ASR","0.3673/16,001","9/9","Y","N","2.5","09/05/18","CLAW"
"1","18360838","S","CONDO/A","330","CORDOVA ST   #301","PAS","648","STD","$615,000","$386.31","2/2,0,1,0","1592/","1981","3.3123/144,285","38/38","","Y","2.5","09/13/18","CLAW"
"1","TR18177654","S ","SFR/D","1016","Bunbury DR  ","WH","670","STD","$525,000","$371.29","4/2,0,0,0","1414/A","1962/ASR","0.1724/7,508","11/11","N","N","2","09/05/18","CRMLSM"
"1","DW18177653","S","SFR/D","11118","Portada DR  ","WH","670","STD","$623,000","$385.52","4/2,0,0,0","1616/A","1954/ASR","0.137/5,968","21/21","Y","Y","2","09/13/18","CRMLSM"
"1","DW18178489","S","SFR/D","5440","Ben Alder AVE  ","WH","670","STD","$679,888","$330.85","3/1,1,1,0","2055/A","1950/ASR","0.1901/8,280","7/7","N","Y","2.5","08/24/18","CRMLSM"
"1","18368052","S","SFR/D","2175","ECHO PARK AVE  ","LA","671","STD","$780,000","$716.91","3/1,0,0,0","1088/","1915","0.0649/2,828","21/21","Y","N","2.5","09/12/18","CLAW"
"1","WS18178567","S","CONDO/A","3711","BALDWIN ST   #402","LA","677","STD","$456,250","$341.76","2/2,0,1,0","1335/A","1996/ASR","0.9051/39,426","15/15","Y","N","2.5","09/07/18","CRMLSM"
"1","CV18178631","S","SFR/D","12764","Norton AVE  ","CH","681","STD","$425,000","$279.42","4/2,0,0,0","1521/A","1974/ASR","0.1736/7,560","6/6","N","N","2.5","08/10/18","CRMLSM"
"1","TR18177233","S","SFR/D","11626","Monte Vista AVE  ","CH","681","STD","$525,000","$326.49","3/1,0,0,0","1608/E","1945/EST","1.3152/57,288","23/23","N","N","3","09/14/18","CRMLSM"
"1","CV18178383","S","SFR/D","8042","Englesma ST  ","CH","681","STD","$532,500","$250.00","3/2,0,1,0","2130/A","2012/ASR","0.1148/5,000","7/7","N","N","2","09/14/18","CRMLSM"
"1","CV18177796","S","SFR/D","557 E","Sunkist ST  ","ONT","686","STD","$308,000","$445.09","2/1,0,0,0","692/A","1924/ASR","0.1414/6,160","2/2","N","N","2.5","08/28/18","CRMLSM"
"1","TR18177838","S","CONDO/A","1228 S","Cypress AVE   #A","ONT","686","STD","$335,000","$221.56","3/2,0,1,0","1512/A","1981/ASR","0.0347/1,512","19/19","N","N","3","09/11/18","CRMLSM"
"1","IV18178315","S","SFR/D","3107","Antler RD  ","ONT","686","STD","$409,900","$372.30","3/2,0,0,0","1101/A","1988/ASR","0.0891/3,880","8/8","Y","N","2.5","08/28/18","CRMLSM"
"1","18368474","S","SFR/D","504 E","CEDAR ST  ","ONT","686","STD","$415,000","$346.12","3/2,0,0,0","1199/","1977/ASR","0.1638/7,137","8/8","Y","N","2","09/14/18","CLAW"
"1","CV18177238","S","SFR/A","925 W","Hawthorne ST  ","ONT","686","STD","$474,000","$318.55","3/2,0,0,0","1488/P","1958/PUB","0.2217/9,656","5/26","Y","N","2.5","09/04/18","CRMLSM"
"1","PW18177215","S","SFR/D","704 E","Princeton ST  ","ONT","686","STD","$475,000","$273.93","3/1,1,0,0","1734/A","1952/ASR","0.2127/9,264","5/5","Y","N","2.5","09/05/18","CRMLSM"
"1","PW18178172","S","SFR/D","225 E","El Morado CT  ","ONT","686","STD","$520,000","$208.00","4/2,0,0,0","2500/A","1923/ASR","0.1901/8,280","13/13","Y","N","2.5","09/06/18","CRMLSM"
"1","WS18177864","S","SFR/D","7594","Continental PL  ","RCUC","688","STD","$552,000","$275.31","5/2,0,1,0","2005/A","1999/ASR","0.101/4,400","16/16","Y","N","2","08/21/18","CRMLSM"
"1","WS18178669","S","SFR/D","1655","Avenida Loma Vista   ","SDMS","689","STD","$595,000","$419.01","3/2,0,0,0","1420/A","1972/ASR","0.182/7,928","4/4","N","N","2.5","08/24/18","CRMLSM"
"1","TR18178772","S ","SFR/D","287 N","Palm AVE  ","UPL","690","STD","$350,000","$455.73","2/1,0,0,0","768/A","1924/ASR","0.1542/6,716","4/4","N","N","2.5","08/29/18","CRMLSM"
"1","TR18178262","S","SFR/D","266 N","8th AVE  ","UPL","690","STD","$436,000","$427.87","3/1,0,0,0","1019/A","1912/PUB","0.1694/7,380","9/9","N","N","2","08/29/18","CRMLSM"
"1","CV18177837","S","SFR/D","1830","Holiday AVE  ","UPL","690","STD","$699,990","$328.79","4/2,0,1,0","2129/A","1980/ASR","0.2775/12,090","4/4","Y","Y","2.5","08/30/18","CRMLSM"
"1","CV18178301","S","SFR/D","11386","Arlington ST  ","AD","ADL","STD","$267,000","$119.89","4/3,0,0,0","2227/A","2004/ASR","0.1682/7,326","4/4","Y","N","2.5","08/29/18","CRMLSM"
"1","SR18177878","S","SFR/D","5559","Medea Valley DR  ","AGHI","AGOA","STD","$730,000","$536.76","4/2,0,0,0","1360/A","1970/ASR","0.1278/5,566","8/8","Y","N","2.5","09/13/18","CRIS"
"1","218009225","S","SFR/D","29338","Wagon RD  ","AGHI","AGOA","STD","$2,250,000","$525.95","5/4,0,1,0","4278/P","1988/ASR","1.09/47,302","36/36","Y","Y","2.5","09/06/18","VCRDS"
"1","CV18177478","S","TWNHS/A","14124","Kiowa RD   #106","APPV","APPV","STD","$210,000","$103.50","3/2,0,1,0","2029/A","2012/ASR","0.1482/6,457","28/119","Y","N","2.5","09/05/18","CRMLSM"
"1","EV18177345","S","SFR/D","21858","Goshute AVE  ","APPV","APPV","STD","$226,000","$160.97","3/2,0,0,0","1404/A","1953/SLR","0.5081/22,135","8/8","Y","N","3.5","09/10/18","CRMLSM"
"1","CV18177793","S","SFR/D","21355","Roundup WAY  ","APPV","APPV","STD","$240,000","$162.16","3/2,0,0,0","1480/A","2000/ASR","1.13/49,223","10/10","Y","N","3","08/27/18","CRMLSM"
"1","CV18177991","S","SFR/D","15097","Blackfoot RD  ","APPV","APPV","STD","$249,000","$137.65","3/2,0,0,0","1809/A","1978/APP","0.9986/43,500","27/27","N","N","2.5","09/10/18","CRMLSM"
"1","318002941","S","SFR/D","14422","Judd ST  ","ARL","ARL","STD,AUC","$570,000","$401.13","3/2,0,0,0","1421/A","1952/ASR","0.1722/7,499","15/15","N","N","2.5","09/05/18","ITECH"
"1","NS18177752","S","SFR/D","7485","Sombrilla AVE  ","ATSC","ATSC","STD","$379,000","$492.21","2/1,0,0,0","770/A","2001/ASR","0.4094/17,833","13/104","Y","N","2.5","08/30/18","CRMLSM"
"1","OC18178422","S","CONDO/A","52","Tamarac PL  ","AV","AV","STD","$507,000","$476.95","2/2,0,0,0","1063/A","1990/ASR","0.0808/3,520","2/2","N","N","2.5","08/20/18","CRMLSM"
"1","IG18177811","S","CONDO/D","4","Bluff Cove DR  ","AV","AV","STD","$690,000","$430.17","3/2,0,1,0","1604/A","2001/OTH","","18/18","Y","N","2","09/10/18","CRMLSM"
"1","PW18177879","S","SFR/D","35","Deerborn DR  ","AV","AV","STD","$741,000","$459.96","3/2,0,1,0","1611/A","1995/ASR","0.0764/3,330","8/8","Y","N","2.5","09/10/18","CRMLSM"
"1","OC18178254","S","SFR/D","10","Anacapa LN  ","AV","AV","STD","$1,900,000","$494.53","5/4,0,1,0","3842/P","2012/PUB","0.1773/7,725","3/3","Y","N","2.5","09/14/18","CRMLSM"
"1","SR18178238","S","SFR/D","21515","Alaminos DR  ","SAU","BOUQ","PRO","$503,000","$335.33","3/2,0,0,0","1500/A","1973/ASR","0.1981/8,629","11/11","N","Y","2.5","09/06/18","CRIS"
"1","18368454","S","SFR/A","2967 N","BEVERLY GLEN CIR  ","LA","C04","STD","$2,700,000","$535.82","4/5,0,1,0","5039/A","2007","0.1928/8,397","14/187","Y","Y","2.5","09/07/18","CLAW"
"1","SR18177200","S","CONDO/A","11766 W","Sunset BLVD   #301","LA","C06","STD","$1,053,000","$607.97","2/2,0,1,0","1732/A","2001/ASR","0.1837/8,004","7/7","Y","N","2.5","08/22/18","CRIS"
"1","OC18178796","S","SFR/D","3441","Plumeria PL  ","CM","C3","STD","$790,000","$445.07","3/1,1,0,0","1775/A","1973/ASR","0.1377/6,000","4/4","N","N","2.5","09/04/18","CRMLSM"
"1","OC18178255","S","TWNHS/A","2336","Elden AVE   #A","CM","C5","STD","$722,500","$466.13","2/2,0,1,0","1550/A","1981/ASR","0.0375/1,632","22/22","N","N","2.5","09/14/18","CRMLSM"
"1","18368350","S","CONDO","141 S","CLARK DR   #301","WHO","C10","STD","$755,000","$867.82","2/2,0,0,0","870/","1973","0.9237/40,236","2/2","","","2.5","08/28/18","CLAW"
"1","18366564","S","CONDO","818 N","DOHENY DR   #1005","WHO","C10","STD","$1,285,000","$824.78","2/2,0,0,0","1558/","1963","0.6462/28,148","4/4","Y","Y","2.5","08/27/18","CLAW"
