"","Listing ID","S","Sub Type","St#","St Name","City","MLS Area","SLC","L/C Price","Price Per Square Foot","Br/Ba","Sqft","YrBuilt","Ac/LSqft","DOM/CDOM","View YN","Pool Private YN","BAC","Contract Status Change Date","MLS"
"1","CV18192648","S","SFR/D","13312","Gramercy PL  ","GR","114","STD","$670,000","$410.54","3/2,0,0,0","1632/A","1956/OTH","0.1218/5,305","8/8","N","N","2","09/14/18","CRMLSM"
"1","SB18194121","S","TWNHS/A","1951","Rolling Vista DR   #44","LOM","121","STD","$516,000","$290.38","3/2,0,1,0","1777/A","1965/ASR","4.9175/214,207","11/11","N","N","2.5","09/14/18","CRMLSM"
"1","SB18192753","S","SFR/D","1553 W","222nd ST  ","TORR","122","STD","$550,000","$471.70","3/1,1,0,0","1166/A","1961/ASR","0.1653/7,200","9/9","N","N","2.5","09/04/18","CRMLSM"
"1","SB18194513","S","TWNHS/A","26404","Vermont AVE   #9","HC","124","STD","$489,000","$265.76","3/2,0,1,0","1840/A","2009/ASR","0.7822/34,074","0/0","Y","N","3","08/10/18","CRMLSM"
"1","PV18193460","S","SFR/D","21405","Ladeene AVE  ","TORR","130","PRO","$812,000","$691.06","3/1,1,0,0","1175/A","1956/ASR","0.1262/5,499","10/10","N","N","2.5","09/10/18","CRMLSM"
"1","SB18192305","S","SFR/D","17014","Purche AVE  ","TORR","133","STD","$740,000","$631.40","3/1,0,1,0","1172/A","1955/ASR","0.1493/6,505","4/4","N","N","2.5","09/14/18","CRMLSM"
"1","SB18192654","S","TWNHS/D","332","1st PL  ","MANH","142","STD","$1,900,000","$1,318.53","3/1,1,0,0","1441/A","1967/ASR","0.0616/2,683","0/0","Y","N","2.5","08/07/18","CRMLSM"
"1","SB18192441","S","SFR/D","450","28th ST  ","HMB","148","STD","$1,775,000","$1,703.45","2/1,0,1,0","1042/A","1955/ASR","0.0552/2,406","2/2","N","N","2.5","09/07/18","CRMLSM"
"1","SB18192453","S","CONDO/A","250","The Village    #105","REDO","157","STD","$585,000","$1,013.86","0/1,0,0,0","577/A","1978/ASR","3.3653/146,594","4/4","Y","N","2.5","08/24/18","CRMLSM"
"1","SW18194078","S","SFR/D","40306","Via Estrada   ","MUR","207","STD","$395,000","$262.98","2/2,0,0,0","1502/A","1990/PUB","0.12/5,227","4/4","Y","N","2","09/07/18","CRMLSM"
"1","PW18193978","S","SFR/D","36239","Toulon DR  ","MUR","207","STD","$465,000","$210.50","5/3,0,0,0","2209/SEE","1988/ASR","0.19/8,276","8/8","Y","Y","2","09/14/18","CRMLSM"
"1","OC18194340","S","SFR/D","41228","Essex CT  ","TEM","209","STD","$425,000","$251.63","3/2,0,0,0","1689/A","1999/ASR","0.15/6,534","1/1","Y","N","2.5","08/27/18","CRMLSM"
"1","SW18192492","S","SFR/D","32831","Tiempo CIR  ","TEM","211","STD","$515,000","$210.55","4/2,0,1,0","2446/A","2003/ASR","0.25/10,890","7/7","Y","Y","2","09/14/18","CRMLSM"
"1","SW18192443","S","MANL/D","1620 W","Johnston AVE  ","HMT","223","STD","$140,100","$125.09","2/2,0,0,0","1120/A","1991/ASR","0.08/3,485","9/9","Y","N","4","09/11/18","CRMLSM"
"1","18372808","S","SFR/D","1258","PARDEE ST  ","SJCN","223","STD","$270,000","$142.56","3/2,0,1,0","1894/","2005/ASR","0.13/5,663","0/0","Y","N","2","08/28/18","CLAW"
"1","SW18193761","S","SFR/D","29604","Squaw Valley DR  ","MENF","227","STD","$350,000","$212.77","4/2,0,0,0","1645/A","1989/ASR","0.17/7,405","4/4","Y","N","2.5","09/12/18","CRMLSM"
"1","SW18191337","S","SFR/D","3064","Plover WAY  ","PRS","229","STD","$260,000","$95.17","4/3,0,1,0","2732/A","2006/ASR","0.15/6,534","1/1","N","N","2.5","09/12/18","CRMLSM"
"1","SB18192785","S","SFR/D","1910","HAVASU ST  ","PRS","229","STD","$273,000","$225.62","3/2,0,0,0","1210/A","1989/ASR","0.13/5,662","4/4","N","N","2.5*","08/31/18","CRMLSM"
"1","IG18194140","S","SFR/D","1365","Yukon AVE  ","PRS","229","STD","$305,000","$213.29","4/2,0,1,0","1430/A","1995/ASR","0.08/3,485","4/4","N","N","2","09/12/18","CRMLSM"
"1","IG18193161","S","SFR/D","45031","Carla Ct   ","LKEL","234","STD","$353,000","$148.95","3/3,0,0,0","2370/P","2006/PUB","0.13/5,663","6/92","Y","N","2.5","08/31/18","CRMLSM"
"1","SW18191390","S","MANL/D","32791","Olive ST  ","WILD","240","STD","$3,230,000","$1,950.48","3/2,0,0,0","1656/A","1986/ASR","0.97/42,253","35/35","Y","N","2.5","09/14/18","CRMLSM"
"1","PW18192020","S","SFR/D","1188","Hunt CIR  ","COR","248","STD","$465,000","$285.63","4/1,1,0,0","1628/A","1973/ASR","0.13/5,663","5/5","Y","N","2","09/13/18","CRMLSM"
"1","SW18192008","S","SFR/D","7006","Cache Creek DR  ","JUR","251","STD","$604,019","$209.44","4/3,0,0,0","2884/B","2016/BLD","0.1854/8,077","17/17","N","N","2","09/04/18","CRMLSM"
"1","IV18191577","S","SFR/A","6210","Avenue Juan Diaz   ","RVSD","252","STD","$280,000","$205.43","3/2,0,0,0","1363/A","1973/ASR","0.05/2,178","0/0","Y","N","2.5","08/28/18","CRMLSM"
"1","IG18193437","S","SFR/D","10516","Gramercy PL  ","RVSD","252","STD","$330,000","$282.05","3/1,0,0,0","1170/A","1961/ASR","0.2/8,712","0/0","Y","N","2","08/31/18","CRMLSM"
"1","PW18194451","S","SFR/D","4512","Carmen CT  ","RVSD","252","STD","$352,000","$254.34","3/2,0,1,0","1384/A","2006/OTH","0.05/2,178","3/3","Y","N","2","09/17/18","CRMLSM"
"1","IV18192765","S","SFR/D","6944","Coronado WAY  ","RVSD","252","STD","$359,000","$278.08","3/2,0,1,0","1291/A","1951/ASR","0.22/9,583","2/2","Y","N","3","09/07/18","CRMLSM"
"1","CV18193363","S","SFR/D","5655","Golden West AVE  ","RVSD","252","STD","$369,000","$228.20","3/1,1,0,0","1617/A","1977/ASR","0.24/10,454","7/7","Y","N","2.5*","09/14/18","CRMLSM"
"1","CV18193714","S","SFR/D","1080","Athena CT  ","RVSD","252","STD","$370,000","$296.47","3/2,0,0,0","1248/A","1960/ASR","0.15/6,534","5/5","N","N","2.25","08/31/18","CRMLSM"
"1","IG18191614","S","SFR/D","8757","Flagstone AVE  ","RVSD","252","STD","$375,000","$271.74","4/1,1,0,0","1380/A","1978/PUB","0.18/7,841","6/6","Y","N","2.5","08/30/18","CRMLSM"
"1","IV18192345","S","SFR/D","3630","Elmwood CT  ","RVSD","252","STD","$430,000","$302.60","2/2,0,0,0","1421/A","1952/ASR","0.14/6,098","4/4","N","N","2","09/12/18","CRMLSM"
"1","IG18191977","S","TWNHS/A","26335","Iris AVE   #B","MORV","259","STD","$250,000","$161.92","3/2,0,1,0","1544/A","2006/ASR","0.04/1,742","3/3","Y","N","3","09/10/18","CRMLSM"
"1","PW18191340","S","SFR/A","24515","Gabriel ST  ","MORV","259","STD","$300,000","$281.95","3/2,0,0,0","1064/A","1983/ASR","0.15/6,534","22/22","Y","N","2.25","09/14/18","CRMLSM"
"1","IV18191870","S","SFR/D","21163","Lands End   ","MORV","259","STD","$395,000","$184.49","3/2,0,0,0","2141/A","1991/ASR","0.19/8,276","0/106","Y","N","2","08/31/18","CRMLSM"
"1","IV18194173","S","SFR/D","13828","Peyton DR  ","MORV","259","STD","$405,000","$154.11","4/2,0,0,0","2628/A","2006/ASR","0.26/11,326","1/1","Y","N","2","09/17/18","CRMLSM"
"1","OC18194902","S","SFR/D","9740","Shadow Springs DR  ","MORV","259","STD","$410,790","$173.99","4/3,0,0,0","2361/A","1993/ASR","0.14/6,098","7/7","Y","N","2.5","08/31/18","CRMLSM"
"1","PW18193222","S","SFR/D","23163","Dunhill DR  ","MORV","259","STD","$2,745,000","$3,177.08","2/1,0,0,0","864/A","1985/ASR","0.17/7,405","14/135","N","N","2.25","09/14/18","CRMLSM"
"1","IV18193616","S","SFR/D","14916","Athol ST  ","FONT","264","STD","$317,000","$309.57","3/1,0,0,0","1024/A","1954/ASR","0.1653/7,200","8/8","Y","N","2","09/13/18","CRMLSM"
"1","IV18192369","S","SFR/D","13619","W. Constitution Way   ","FONT","264","STD","$421,000","$286.01","3/2,0,1,0","1472/A","1988/ASR","0.109/4,750","7/7","Y","N","2.5","09/17/18","CRMLSM"
"1","CV18192147","S","SFR/D","15583","Caravelle AVE  ","FONT","264","STD","$444,000","$212.44","3/2,0,1,0","2090/A","1998/ASR","0.1427/6,215","6/6","Y","N","2","09/07/18","CRMLSM"
"1","CV18193068","S","SFR/D","6980","Fraser Fir DR  ","FONT","264","STD","$475,000","$250.92","4/3,0,0,0","1893/A","2006/ASR","0.1815/7,906","3/3","Y","N","2.5","09/01/18","CRMLSM"
"1","EV18194666","S","SFR/D","10596","Coloma ST  ","LOML","267","STD","$215,000","$169.56","3/2,0,0,0","1268/A","1957/ASR","0.197/8,580","0/0","Y","N","2.5","08/24/18","CRMLSM"
"1","EV18194700","S","SFR/D","1327","Arlene ST  ","REDL","268","STD","$232,000","$219.07","3/2,0,0,0","1059/A","1955/ASR","0.1492/6,500","1/1","N","N","2.5","08/10/18","CRMLSM"
"1","EV18193677","S","SFR/D","1123","Devon PL  ","REDL","268","STD","$331,000","$304.79","3/1,0,1,0","1086/A","1958/ASR","0.1562/6,804","5/5","N","N","2.5","09/12/18","CRMLSM"
"1","EV18191405","S","SFR/D","1249 W","Palm   ","REDL","268","STD","$415,000","$340.72","2/1,1,0,0","1218/P","1955/PUB","0.2314/10,080","2/2","N","Y","3","09/05/18","CRMLSM"
"1","EV18191679","S","SFR/D","218","Summit AVE  ","REDL","268","STD","$940,000","$319.73","3/3,0,0,0","2940/A","1925/ASR","0.6632/28,890","0/0","Y","Y","2.5","09/10/18","CRMLSM"
"1","OC18193731","S","SFR/D","584 N","Mulberry AVE  ","RLT","272","STD","$338,000","$284.51","3/1,1,0,0","1188/A","1977/ASR","0.231/10,062","5/5","N","N","2.5","09/14/18","CRMLSM"
"1","PW18192203","S","SFR/D","2430 N","Fillmore AVE  ","RLT","272","STD","$345,000","$235.01","4/2,0,0,0","1468/A","1972/ASR","0.1768/7,700","3/125","Y","N","2.5","09/13/18","CRMLSM"
"1","IV18192948","S","CONDO/A","1150","Meadow LN  S #6","CLTN","273","STD","$125,000","$179.86","1/1,0,0,0","695/A","1980/ASR","0.016/695","7/7","Y","N","2.5","09/15/18","CRMLSM"
"1","IG18192366","S","SFR/D","2245","Lake Forest CT  ","SB","274","STD","$350,000","$233.80","4/2,0,0,0","1497/A","1985/ASR","0.2663/11,600","4/4","Y","N","2","09/12/18","CRMLSM"
"1","IV18192285","S","SFR/D","7907","Cortez Street   ","HLND","276","STD","$321,000","$267.50","3/2,0,0,0","1200/A","1991/ASR","0.124/5,400","6/6","Y","N","2","09/13/18","CRMLSM"
"1","IV18194920","S","SFR/D","7088","Buckeye ST  ","HLND","276","STD","$338,500","$240.24","3/2,0,0,0","1409/A","1964/ASR","0.1848/8,050","1/1","N","Y","2.5","09/06/18","CRMLSM"
"1","IV18194280","S","SFR/D","2909","Overland TRL  ","FBRK","283","REO,AUC","$294,000","$269.72","3/1,0,0,0","1090/A","1928/ASR","1.23/53,579","10/10","N","N","3","09/13/18","CRMLSM"
"1","IV18194930","S","SFR/D","1714","Mentone BLVD  ","MENT","284","STD","$359,500","$179.66","3/2,0,0,0","2001/A","1920/ASR","0.168/7,320","0/150","N","N","3","08/15/18","CRMLSM"
"1","EV18194589","S","SFR/D","763","Balsam LN  ","TWNP","287","STD","$230,000","$158.40","3/2,0,0,0","1452/A","1962/ASR","0.1492/6,497","3/3","Y","N","2.5","09/10/18","CRMLSM"
"1","IG18191872","S","SFR/D","375","Grandview   ","TWNP","287","STD","$475,000","$161.56","5/3,0,1,0","2940/A","1999/ASR","0.2059/8,971","7/7","Y","N","3.25","09/12/18","CRMLSM"
"1","PW18192061","S","SFR/D","27390","Matterhorn DR  ","LKAR","287A","STD","$360,000","$139.81","4/3,0,1,0","2575/A","1977/ASR","0.3165/13,787","6/118","Y","N","3","09/12/18","CRMLSM"
"1","PW18194387","S","SFR/D","39895","Lakeview DR  ","BB","289","STD","$465,000","$369.05","3/2,0,0,0","1260/A","1980/ASR","0.303/13,200","7/7","Y","N","3","09/06/18","CRMLSM"
"1","218022246DA","S","SFR","41605","Goodrich ST  ","IND","309","STD","$375,000","$143.79","4/3,0,0,1","2608/A","2004/ASR","0.19/8,276","18/18","Y","Y","3","08/29/18","CDAR"
"1","218022122DA","S","CONDO","55141","Tanglewood   ","LQ","313","STD","$215,000","$140.98","3/2,0,0,0","1525/A","1988/ASR","0.06/2,614","13/13","Y","Y","3","08/21/18","CDAR"
"1","218022136DA","S","SFR","84546","Prosecco WAY  ","COA","315","STD","$295,000","$139.22","5/2,1,0,0","2119/A","2006/ASR","0.19/8,276","23/23","Y","N","2.5","09/12/18","CDAR"
"1","18373330PS","S","SFR/D","6","SATURN CIR  ","RM","321","STD","$765,000","$273.31","3/3,0,0,0","2799/A","1987/ASR","0.29/12,632","10/10","Y","Y","2.5","09/13/18","CLAW"
"1","218022242DA","S","CONDO","33","Conejo CIR  ","PDST","322","STD","$259,000","$147.24","3/2,0,0,0","1759/A","1983/ASR","0.07/3,049","11/11","Y","Y","3","08/31/18","CDAR"
"1","218022108DA","S","SFR","74126","De Anza WAY  ","PDST","322","STD","$370,000","$272.06","3/0,2,0,0","1360/O","1956/ASR","0.16/6,970","27/27","N","Y","3","09/05/18","CDAR"
"1","218022174DA","S","CONDO","73510","Encelia PL  ","PDST","323","STD","$265,000","$218.29","2/1,1,0,0","1214/A","1974/ASR","0.05/2,178","25/207","Y","Y","3","09/06/18","CDAR"
"1","218022124DA","S","CONDO","40414","Bay Hill WAY  ","PDST","324","STD","$239,000","$203.06","2/2,0,0,0","1177/A","1981/ASR","0.06/2,614","29/29","Y","Y","3","09/07/18","CDAR"
"1","218022184DA","S","SFR","44850","Lakeside DR  ","IW","325","STD","$726,000","$285.94","3/3,0,0,0","2539/A","1992/ASR","0.2/8,712","28/28","Y","Y","3","09/07/18","CDAR"
"1","218022196DA","S","CONDO","500","Farrell DR   #L69","PSPR","334","STD","$225,000","$191.49","2/2,0,0,0","1175/A","1984/ASR","0.03/1,307","28/28","Y","Y","3","09/12/18","CDAR"
"1","18374352PS","S","SFR/D","1575 S","SAN MATEO DR  ","PSPR","334","STD","$730,000","$317.39","3/3,0,0,0","2300/","1986/ASR","0.23/10,019","6/6","Y","Y","3","09/12/18","CLAW"
"1","18373478PS","S","TWNHS","33575","DATE PALM DR   #D","CC","336","STD","$180,000","$120.08","3/2,0,1,0","1499/","1980","0.05/2,178","3/3","Y","Y","2.5","09/07/18","CLAW"
"1","18373278PS","S","SFR/D","9740","WARWICK DR  ","DHS","341","STD","$300,000","$122.10","3/2,0,1,0","2457/A","1992/ASR","0.17/7,405","8/8","Y","Y","3","08/29/18","CLAW"
"1","WS18191737","S","CONDO/A","11 S","3rd ST   #231","ALH","601","STD","$485,000","$606.25","1/2,0,0,0","800/B","2015/ASR","1.1438/49,825","0/0","Y","N","2.25","09/07/18","CRMLSM"
"1","818003943","S","SFR/D","1971","Skyview Drive   ","ALTA","604","STD","$1,230,000","$765.40","3/1,1,0,0","1607/P","1926/SEE","0.18/7,623","14/14","Y","","2.5","08/24/18","PFAR"
"1","818003954","S","SFR/D","3428","Gardenside LN  ","LA","606","STD","$1,251,000","$1,099.30","3/1,0,0,0","1138/P","1926/ASR","0.17/7,201","13/13","","","2.5","09/14/18","PFAR"
"1","OC18193308","S","CONDO/A","811 N","Dalton AVE   #101","AZU","607","STD","$445,990","$342.54","2/2,0,1,0","1302/B","2018/BLD","","3/157","Y","N","2.5*","09/06/18","CRMLSM"
"1","218010100","S","SFR/D","1046","Elmwood AVE  ","BBK","610","STD","$800,000","$770.71","2/1,0,0,0","1038/P","1941/ASR","0.17/7,500","11/11","","","2.5","08/27/18","VCRDS"
"1","SR18194711","S","SFR/D","900","Cambridge DR  ","BBK","610","STD","$890,000","$566.52","3/2,0,0,0","1571/A","1951/ASR","0.1637/7,131","2/2","Y","Y","2.5","08/30/18","CRIS"
"1","TR18192432","S","SFR/D","1617","Maple Hill RD  ","DB","616","STD","$805,000","$362.45","4/2,1,0,0","2221/A","1968/ASR","0.2275/9,909","23/52","N","Y","2.5","09/10/18","CRMLSM"
"1","TR18193483","S","SFR/D","2033","Royal Oaks DR  ","DUAR","617","STD","$477,000","$578.18","2/1,0,0,0","825/A","1948/PUB","0.1151/5,012","4/4","Y","N","2","09/11/18","CRMLSM"
"1","AR18191976","S","SFR/D","2503","Dalbo ST  ","DUAR","617","STD","$575,000","$392.22","3/2,0,0,0","1466/A","1949/ASR","0.1895/8,253","1/28","Y","N","2.5","09/11/18","CRMLSM"
"1","PW18192132","S","SFR/D","2954","Conata ST  ","DUAR","617","STD","$685,000","$530.60","3/3,0,0,0","1291/A","1959/ASR","0.2253/9,816","20/20","Y","N","2","08/31/18","CRMLSM"
"1","TR18192402","S","SFR/D","3729","Esmeralda AVE  ","ELM","619","STD","$485,000","$610.83","2/1,0,0,0","794/A","1946/ASR","0.1446/6,297","12/12","N","N","2.5","09/11/18","CRMLSM"
"1","318003196","S","CONDO/A","330 N","Jackson ST   #320","GD","628","STD","$430,000","$461.87","2/1,0,0,0","931/A","1973/ASR","1.0158/44,250","1/1","Y","Y","2.5","09/11/18","ITECH"
"1","PV18192778","S","SFR/D","414 W","Acacia AVE  ","GD","628","STD","$470,000","$602.56","2/1,0,0,0","780/A","1924/ASR","0.0665/2,898","12/12","N","N","2.5","09/12/18","CRMLSM"
"1","18374202","S","SFR/D","5639","STOLL DR  ","LA","632","STD","$450,000","$931.68","1/1,0,0,0","483/","1965","0.0301/1,309","4/4","N","N","3","09/10/18","CLAW"
"1","18374372","S","SFR/D","809","MILWAUKEE AVE  ","LA","632","STD","$763,000","$998.69","2/1,0,0,0","764/","1900/ASR","0.1895/8,254","17/17","N","N","2.5","09/14/18","CLAW"
"1","SR18193408","S","SFR/D","4932","Granada ST  ","LA","632","STD","$907,000","$969.02","2/1,0,0,0","936/A","1924/PUB","0.1286/5,600","12/12","Y","N","2.5","09/12/18","CRIS"
"1","WS18194128","S","SFR/D","1050","Gilwood AVE  ","LPUE","633","STD","$385,000","$315.57","4/2,0,0,0","1220/A","1955/ASR","0.1375/5,988","6/6","N","Y","2","08/23/18","CRMLSM"
"1","CV18192283","S","SFR/D","578","Bainford AVE  ","LPUE","633","REO","$420,000","$297.03","5/0,2,0,0","1414/A","1958/ASR","0.1582/6,893","12/12","Y","N","2.5","08/31/18","CRMLSM"
"1","SR18192542","S","SFR/D","3233","Community AVE  ","GD","635","STD","$635,000","$721.59","3/2,0,0,0","880/A","1924/ASR","0.1212/5,278","13/13","N","N","2.25","09/14/18","CRIS"
"1","818003952","S","SFR/D","5140","Circle Vista AVE  ","LACR","635","STD","$1,100,000","$592.67","3/1,1,0,0","1856/P","1961/ASR","0.24/10,434","25/25","","","2.5","09/12/18","PFAR"
"1","818003980","S","SFR/D","184","May AVE  ","MNRO","639","STD","$662,000","$725.08","2/1,0,0,0","913/P","1946/SEE","0.14/6,275","6/6","","","2.5","09/07/18","PFAR"
"1","AR18191762","S","SFR/D","721 E","Foothill BLVD  ","MNRO","639","STD","$930,000","$383.82","4/3,0,0,0","2423/A","1921/ASR","0.258/11,240","14/14","Y","N","2.5","09/07/18","CRMLSM"
"1","818003937","S","SFR/D","970 E","Woodbury RD  ","PAS","646","STD","$620,000","$510.71","3/2,0,0,0","1214/P","1950/SEE","0.18/7,714","0/0","","","2","09/05/18","PFAR"
"1","AR18194021","S","TWNHS/A","1596","Whitefield RD   #1","PAS","646","STD","$820,000","$437.33","3/2,0,1,0","1875/A","1993/PUB","0.3445/15,007","12/12","N","N","2.5","09/07/18","CRMLSM"
"1","818003929","S","CONDO/A","497 S","El Molino AVE   #209","PAS","648","STD","$468,000","$459.27","2/1,1,0,0","1019/P","1972/ASR","0.59/25,749","14/14","","","2.5","09/12/18","PFAR"
"1","DW18193124","S","SFR/D","6519","Bequette AVE  ","PR","649","STD","$430,000","$312.05","3/2,0,0,0","1378/A","1950/ASR","0.1394/6,073","12/12","N","N","2","09/14/18","CRMLSM"
"1","818003922","S","TWNHS/A","1110","Magnolia ST   #B","SPAS","658","STD","$758,000","$675.58","2/1,1,1,0","1122/P","1980/ASR","0.64/27,675","9/9","","N","2.5","08/31/18","PFAR"
"1","IG18192729","S","SFR/D","322","Camino De Teodoro   ","WAL","668","STD","$675,000","$397.76","4/2,0,0,0","1697/A","1976/ASR","0.313/13,636","6/6","Y","N","2.5","09/11/18","CRMLSM"
"1","WS18191622","S ","SFR/D","20132","Emerald Meadow DR  ","WAL","668","STD","$708,000","$330.22","4/3,0,0,0","2144/A","1973/ASR","0.2232/9,722","8/8","Y","N","2","09/12/18","CRMLSM"
"1","CV18191415","S","SFR/D","7047","Lynalan AVE  ","WH","670","STD","$465,000","$318.93","3/1,0,1,0","1458/A","1953/ASR","0.1364/5,942","4/4","N","N","2.5","09/04/18","CRMLSM"
"1","PW18192412","S","SFR/D","13631","Cullen ST  ","WH","670","STD","$490,000","$486.59","3/1,0,0,0","1007/A","1949/ASR","0.1362/5,933","6/6","Y","N","2.5","09/13/18","CRMLSM"
"1","DW18193139","S","SFR/D","12932","Dunton DR  ","WH","670","STD","$506,000","$409.39","3/2,0,0,0","1236/S","1944/ASR","0.1704/7,423","14/14","Y","N","2","09/10/18","CRMLSM"
"1","PW18193362","S ","SFR/D","11710","Clearglen AVE  ","WH","670","STD","$515,000","$330.76","3/2,0,0,0","1557/A","1961/ASR","0.1348/5,872","14/14","Y","N","2","09/12/18","CRMLSM"
"1","SW18193632","S","SFR/D","6303","Elmquist AVE  ","WH","670","STD","$600,000","$236.97","4/3,0,0,0","2532/A","1967/ASR","0.3399/14,806","0/0","Y","N","3","08/29/18","CRMLSM"
"1","18373916","S","SFR/D","1374 1/2","EDGECLIFFE DR  ","LA","671","STD","$1,300,000","$770.14","3/2,0,1,0","1688/A","2011","0.0382/1,665","13/13","Y","N","2.5","09/12/18","CLAW"
"1","SB18193137","S","SFR/D","4659","Jessica DR  ","LA","680","STD","$1,200,000","$888.23","3/2,0,0,0","1351/A","1953/ASR","0.1059/4,613","10/10","Y","N","2.5","09/13/18","CRMLSM"
"1","CV18193944","S","CONDO/A","5165","Walnut AVE   #23","CH","681","STD","$242,000","$298.03","2/1,0,0,0","812/A","1986/ASR","0.0186/812","6/6","N","N","2","09/17/18","CRMLSM"
"1","AR18194785","S","TWNHS/A","2358","Crystal Pointe   ","CHH","682","STD","$749,000","$295.23","4/4,0,0,0","2537/A","2015/ASR","0.0389/1,693","2/2","Y","N","2.5","09/14/18","CRMLSM"
"1","TR18193904","S","CONDO/D","767","Huron DR  ","CLAR","683","STD","$555,000","$329.38","3/3,0,0,0","1685/A","2014/ASR","0.9952/43,353","7/67","Y","N","2.5","09/07/18","CRMLSM"
"1","CV18194731","S","SFR/D","366","Blaisdell DR  ","CLAR","683","STD","$820,000","$368.37","3/2,0,0,0","2226/A","1958/ASR","0.2422/10,552","6/6","Y","N","2","09/11/18","CRMLSM"
"1","CV18193151","S","SFR/D","741","Cambert ST  ","LVRN","684","STD","$587,000","$350.24","3/2,0,0,0","1676/A","1964/ASR","0.1693/7,373","4/140","N","N","2.5","09/07/18","CRMLSM"
"1","CV18192257","S","SFR/D","5580","San Jose ST  ","MCLR","685","STD","$480,000","$315.17","3/1,1,0,0","1523/O","1962/ASR","0.1655/7,208","11/11","N","N","2.5","09/13/18","CRMLSM"
"1","EV18192416","S","CONDO/A","1842 N","Vineyard AVE   #E","ONT","686","STD","$290,000","$251.52","2/1,0,1,0","1153/P","1983/PUB","0.0284/1,237","5/5","Y","N","2","09/17/18","CRMLSM"
"1","EV18192925","S","SFR/D","315 W","Blue Jay WAY  ","ONT","686","STD","$480,000","$389.61","3/2,0,0,0","1232/A","1978/ASR","0.1646/7,168","3/3","Y","Y","2.5","09/07/18","CRMLSM"
"1","CV18193927","S","SFR/D","11925","Fennel CT  ","RCUC","688","STD","$435,000","$357.73","4/2,0,0,0","1216/A","1977/ASR","0.1647/7,176","5/5","Y","N","2.5","09/05/18","CRMLSM"
"1","CV18194124","S","SFR/D","11129","Berwick DR  ","RCUC","688","STD","$463,000","$332.38","3/2,0,0,0","1393/A","1986/ASR","0.1079/4,700","6/6","Y","N","2.5","08/31/18","CRMLSM"
"1","IV18192763","S","SFR/D","1748 N","Kelly AVE  ","UPL","690","PRO","$500,000","$229.36","4/2,0,0,0","2180/S","1962/ASR","0.2359/10,275","2/2","Y","N","3","07/26/18","CRMLSM"
"1","CV18192810","S","SFR/D","398","Cardinal LN  ","UPL","690","STD","$550,000","$335.98","3/2,0,1,0","1637/A","2012/ASR","0.054/2,352","8/8","Y","N","2.5","08/30/18","CRMLSM"
"1","218010095","S","CONDO/A","28915","Thousand Oaks BLVD   #294","AGHI","AGOA","STD","$315,000","$388.41","2/1,0,0,0","811/P","1978/ASR","12.06/525,226","0/0","","N","2.5","09/13/18","VCRDS"
"1","218009990","S","TWNHS/A","29614","Windsong LN  ","AGHI","AGOA","STD","$500,000","$473.48","2/2,0,1,0","1056/P","1984/ASR","0.03/1,166","35/35","Y","N","2.5","09/12/18","VCRDS"
"1","218010068","S","SFR/D","6529","Smoke Tree AVE  ","OKP","AGOA","STD","$820,000","$485.49","3/2,0,0,0","1689/P","1979/ASR","0.18/7,792","15/15","Y","","2.5","09/12/18","VCRDS"
"1","WS18192749","S","SFR/D","13561","Correnti ST  ","ARL","ARL","STD","$569,900","$387.16","3/2,0,0,0","1472/A","1952/PUB","0.1389/6,049","6/6","N","N","2.5","09/12/18","CRMLSM"
"1","NP18194657","S","SFR/D","290","Chelsea CT  ","ARRG","ARRG","STD","$650,000","$352.49","3/2,0,0,0","1844/A","1994/ASR","0.2077/9,046","2/2","N","N","2.5","09/12/18","CRMLSM"
"1","OC18191334","S","CONDO/D","66","Trail Canyon DR  ","AV","AV","STD","$775,000","$434.66","4/3,0,0,0","1783/A","2000/EST","0/0","9/9","N","N","2.5","09/17/18","CRMLSM"
"1","180043928","S","SFR/D","6360","Beatrice Ct.   ","SD","BON","","$470,000","$303.42","3/2,0,0,0","1549/A","1961/ASR","0.22/9,600","0/0","Y","N","3","07/25/18","SAND"
"1","18373682","S","TWNHS","411 N","OAKHURST DR   #103","BEVH","C01","STD","$1,546,125","$849.52","3/2,0,1,0","1820/A","1999","0.7067/30,786","21/21","Y","N","2.5","09/06/18","CLAW"
"1","18373494","S","CONDO","969","HILGARD AVE   #805","LA","C05","STD","$662,500","$882.16","1/1,0,1,0","751/","1961","0.8975/39,094","3/3","Y","Y","2.5","09/07/18","CLAW"
"1","18374038","S","CONDO","11847","GORHAM AVE   #106","LA","C06","STD","$1,200,000","$828.16","2/2,0,0,0","1449/","2002","1.1233/48,933","18/18","N","N","2.5","09/13/18","CLAW"
"1","18373752","S","SFR/D","241 N","BOWLING GREEN WAY  ","LA","C06","STD","$2,650,000","$1,138.32","3/3,0,0,0","2328/","1941","0.1607/6,999","13/13","N","N","2.5","09/02/18","CLAW"
"1","18373554","S","SFR/D","2871 S","MALCOLM AVE  ","LA","C08","STD","$1,743,815","$745.22","4/3,0,1,0","2340/","1945","0.1853/8,073","8/47","N","N","2.5","09/14/18","CLAW"
"1","OC18194233","S","TWNHS/A","1845","Anaheim AVE   #12C","CM","C2","STD","$502,000","$414.19","3/2,0,0,0","1212/A","1970/PUB","","2/2","N","N","2.25","08/22/18","CRMLSM"
