"","Listing ID","S","Sub Type","St#","St Name","City","MLS Area","SLC","L/C Price","Price Per Square Foot","Br/Ba","Sqft","YrBuilt","Ac/LSqft","DOM/CDOM","View YN","Pool Private YN","BAC","Contract Status Change Date","MLS"
"1","SW18196787","S","SFR/D","26445","Liberty DR  ","HMT","223","STD","$200,000","$101.73","3/2,0,0,0","1966/A","1975/ASR","0.16/6,970","1/1","N","N","3","08/22/18","CRMLSM"
"1","NP18200360","S","SFR/D","750","Via Casitas DR  ","HMT","223","STD","$202,000","$185.49","2/2,0,0,0","1089/A","1989/PUB","0.09/3,920","7/7","Y","N","2.5","09/07/18","CRMLSM"
"1","SW18199244","S","SFR/D","222","Cog Hill LN  ","HMT","223","STD","$217,500","$151.15","2/2,0,0,0","1439/A","2005/APP","0.08/3,485","6/6","Y","N","2.5","09/17/18","CRMLSM"
"1","SW18195138","S","SFR/D","657","Kerilyn LN  ","HMT","223","STD","$230,000","$260.48","2/2,0,0,0","883/A","1978/ASR","0.17/7,405","3/3","Y","Y","2","09/13/18","CRMLSM"
"1","SW18195149","S","SFR/D","26661","Del Rosa DR  ","HMT","223","STD","$295,000","$141.49","3/2,0,1,0","2085/A","1986/SEE","0.21/9,148","10/10","Y","N","3","09/07/18","CRMLSM"
"1","SW18201155","S","MANL/D","33775","Simpson RD  ","WINC","226","STD","$335,000","$268.43","2/2,0,0,0","1248/A","1979/PUB","4.77/207,781","3/3","Y","N","2.5","08/31/18","CRMLSM"
"1","SW18200247","S","SFR/D","28808","Glen Oaks DR  ","MENF","227","STD","$185,000","$114.91","2/1,1,0,0","1610/A","1962/ASR","0.17/7,405","4/4","N","N","3","09/10/18","CRMLSM"
"1","IG18199610","S","SFR/D","343","Daystar DR  ","PRS","229","STD","$255,000","$294.12","2/1,0,0,0","867/A","1988/ASR","0.1/4,356","6/6","Y","N","2","09/14/18","CRMLSM"
"1","IV18195362","S","SFR/D","1878","Driftwood CT  ","PRS","229","STD","$307,000","$170.56","3/2,0,1,0","1800/A","1988/ASR","0.09/3,920","15/15","N","N","3","09/12/18","CRMLSM"
"1","SW18195156","S","SFR/D","21936","Carnation LN  ","WILD","240","STD","$438,000","$184.97","4/3,0,0,0","2368/A","2001/ASR","0.17/7,405","12/12","Y","Y","2.5","09/12/18","CRMLSM"
"1","IG18198791","S","SFR/D","950","Beverly RD  ","COR","248","STD","$263,500","$231.55","2/2,0,0,0","1138/A","1926/ASR","0.4/17,424","7/7","N","N","3","09/05/18","CRMLSM"
"1","IG18198077","S","CONDO/D","2011","Via Como CT   #101","COR","248","STD","$357,000","$275.04","3/2,0,1,0","1298/A","1989/ASR","0.08/3,485","4/4","Y","N","5000","09/11/18","CRMLSM"
"1","IG18199158","S","SFR/D","671","Colonial DR  ","COR","248","STD","$510,000","$337.52","3/2,0,0,0","1511/A","1975/ASR","0.17/7,405","5/5","Y","Y","2.5","08/31/18","CRMLSM"
"1","CV18196517","S","SFR/D","6310","Iris CT  ","EVAL","249","STD","$515,000","$253.44","4/2,0,0,0","2032/A","2001/ASR","0.22/9,583","2/2","N","N","2","09/13/18","CRMLSM"
"1","NP18198392","S","SFR/D","6590","Gladiola ST  ","EVAL","249","STD","$525,000","$187.50","4/2,0,1,0","2800/A","2003/ASR","0.14/6,098","7/7","N","N","2","08/31/18","CRMLSM"
"1","NP18201289","S","SFR/D","6030","Valencia ST  ","EVAL","249","STD","$530,000","$240.91","3/2,0,0,0","2200/A","2004/ASR","0.18/7,841","4/4","N","Y","2.5","09/14/18","CRMLSM"
"1","IG18199147","S","SFR/D","6828","Sedona DR  ","JUR","251","STD","$350,000","$194.66","3/2,0,0,0","1798/A","1951/ASR","0.6/26,136","2/2","Y","Y","2.5","09/13/18","CRMLSM"
"1","IG18197631","S","CONDO/A","1013 W","Linden ST   #31","RVSD","252","STD","$225,000","$198.41","2/1,0,1,0","1134/A","1981/ASR","0.01/436","2/2","N","N","2","08/22/18","CRMLSM"
"1","IV18195059","S","CONDO/A","375","Central AVE   #16","RVSD","252","STD","$239,900","$324.19","1/1,0,0,0","740/A","1997/ASR","0.02/871","11/11","N","N","2.5","08/31/18","CRMLSM"
"1","IG18199168","S","SFR/D","11333","Discovery WAY  ","RVSD","252","STD","$340,000","$281.22","2/2,0,0,0","1209/A","1986/ASR","0.13/5,663","13/13","N","N","2","09/14/18","CRMLSM"
"1","OC18198298","S","SFR/D","10335","Branigan Way   ","RVSD","252","STD","$365,000","$280.77","3/2,0,0,0","1300/OTH","1978/ASR","0.15/6,534","0/0","Y","N","2.5","08/15/18","CRMLSM"
"1","OC18197407","S","SFR/D","4218","Giles CT  ","RVSD","252","STD","$395,000","$285.61","4/2,0,0,0","1383/A","1985/ASR","0.15/6,534","0/0","Y","N","2.5","08/15/18","CRMLSM"
"1","IV18196445","S","SFR/D","3637","Rosewood PL  ","RVSD","252","STD","$400,000","$274.54","3/2,0,0,0","1457/A","1939/ASR","0.2/8,712","0/0","Y","N","2","08/21/18","CRMLSM"
"1","SW18196665","S","SFR/D","4460","Picacho DR  ","RVSD","252","STD","$410,000","$250.15","3/2,0,0,0","1639/A","1962/PUB","0.31/13,504","21/21","Y","Y","2.5","09/06/18","CRMLSM"
"1","PW18198026","S","SFR/D","5074","Pedley RD  ","RVSD","252","REO","$450,000","$202.98","4/2,1,0,0","2217/A","1927/ASR","3.01/131,116","7/7","N","N","3","09/07/18","CRMLSM"
"1","CV18200390","S","CONDO/A","15625","Lasselle ST   #44","MORV","259","STD","$215,000","$148.89","2/2,0,1,0","1444/A","2007/ASR","0.01/436","6/6","Y","N","2.5","09/14/18","CRMLSM"
"1","IV18200028","S","SFR/D","24190","Radwell DR  ","MORV","259","STD","$250,000","$326.80","2/1,0,0,0","765/A","1984/ASR","0.09/3,920","5/51","Y","N","2.5","09/14/18","CRMLSM"
"1","IV18199364","S","SFR/D","16410","Avenida De Loring   ","MORV","259","STD","$320,000","$240.78","3/2,0,0,0","1329/A","1992/ASR","0.13/5,663","5/5","Y","N","2","09/13/18","CRMLSM"
"1","EV18195233","S","CONDO/A","537","La Costa DR  ","BANN","263","STD","$205,000","$222.58","2/2,0,0,0","921/A","1987/ASR","0.1/4,356","5/5","Y","N","2.5","09/13/18","CRMLSM"
"1","EV18195054","S","SFR/D","3002","Rainbow LN  ","BANN","263","STD","$245,000","$167.35","2/2,0,0,0","1464/A","2003/ASR","0.1/4,356","13/13","Y","N","2.5","09/10/18","CRMLSM"
"1","EV18195594","S","SFR/D","9320","Beauview DR  ","CHVL","263","STD","$492,500","$195.44","4/2,0,1,0","2520/A","1987/ASR","0.9/39,204","5/5","Y","N","3","09/07/18","CRMLSM"
"1","IV18200799","S","SFR/D","15506","Raymond AVE  ","FONT","264","STD","$391,000","$289.63","3/2,0,0,0","1350/A","1986/ASR","0.1469/6,400","5/5","Y","N","2.25","09/13/18","CRMLSM"
"1","PW18195174","S","SFR/D","10406","Spade DR  ","LOML","267","NOD","$245,000","$188.32","3/2,0,0,0","1301/A","1952/ASR","0.1901/8,280","0/0","N","N","500","08/16/18","CRMLSM"
"1","EV18198383","S","SFR/D","1111 E","Pennsylvania AVE  ","REDL","268","STD","$369,000","$295.91","3/2,0,0,0","1247/A","1987/ASR","0.1837/8,000","3/3","N","N","2.5","09/10/18","CRMLSM"
"1","CV18199721","S","SFR/D","1655 E","Brockton AVE  ","REDL","268","STD","$372,000","$226.00","3/2,0,1,0","1646/A","1989/OTH","0.1527/6,650","5/5","Y","N","2.5","09/14/18","CRMLSM"
"1","EV18195437","S","SFR/D","34789","ACACIA AVE  ","YUCP","269","STD","$269,000","$258.41","2/1,0,0,0","1041/A","1959/ASR","0.1961/8,540","12/12","Y","N","2.5","09/14/18","CRMLSM"
"1","CV18195100","S","CONDO/A","3132","Little Mountain    #B","SB","274","STD","$155,000","$137.90","2/2,0,0,0","1124/A","1981/ASR","0.0258/1,124","8/8","Y","N","2","09/10/18","CRMLSM"
"1","CV18195135","S","CONDO/A","3232","Little Mountain    #c","SB","274","STD","$175,000","$134.51","3/2,0,0,0","1301/A","1981/ASR","0.0299/1,301","8/8","Y","N","2","09/10/18","CRMLSM"
"1","CV18197175","S","SFR/D","130 E","Court ST  ","SB","274","STD","$193,000","$147.22","3/1,0,1,0","1311/A","1950/ASR","0.1492/6,500","5/5","N","N","500","08/14/18","CRMLSM"
"1","IV18197567","S","SFR/D","1272 N","K ST  ","SB","274","STD","$195,000","$166.67","3/2,0,0,0","1170/A","1921/ASR","0.1588/6,916","1/1","Y","N","2.5","08/27/18","CRMLSM"
"1","IV18200432","S","SFR/D","7872","San Benito ST  ","HLND","276","STD","$501,000","$189.70","4/3,0,1,0","2641/B","2004/SLR","0.2296/10,000","3/3","N","N","2.25","09/14/18","CRMLSM"
"1","SW18199787","S","SFR/D","1094","Avenida Campana   ","FBRK","283","STD","$447,500","$284.49","3/2,0,0,0","1573/A","1988/ASR","0.24/10,454","4/4","Y","N","2.5","09/12/18","CRMLSM"
"1","EV18200228","S","SFR/D","5935","Robin Oak DR  ","ANGO","290","PRO","$125,000","$208.33","1/0,1,0,0","600/A","1960/ASR","0.1377/6,000","2/2","Y","N","2","09/14/18","CRMLSM"
"1","218022570DA","S","SFR","79140","Diane DR  ","LQ","308","STD","$377,000","$209.44","3/2,0,0,0","1800/A","1998/ASR","0.18/7,841","39/39","N","Y","2.5","08/31/18","CDAR"
"1","218020906DA","S","SFR","41508","Via Arleta   ","IND","309","STD","$260,000","$203.76","2/1,1,0,0","1276/A","2005/ASR","0.14/6,098","39/39","N","N","2.5","09/14/18","CDAR"
"1","218022622DA","S","SFR","91180","3rd ST  ","MEC","310","STD","$86,000","$109.83","2/1,0,0,0","783/A","1969/ASR","0.1194/5,200","28/28","Y","N","2.5","09/12/18","CDAR"
"1","218022156DA","S","SFR","49010","Balada CT  ","LQ","313","STD","$390,500","$206.07","3/2,0,0,0","1895/A","1990/ASR","0.27/11,761","35/35","Y","Y","3","09/17/18","CDAR"
"1","218022666DA","S","SFR","77106","Casa Del Sol   ","LQ","313","STD","$1,350,000","$360.38","3/3,0,2,0","3746/A","2003/ASR","0.36/15,682","1/144","Y","Y","2.5","08/16/18","CDAR"
"1","218022392DA","S","CONDO","899","Island DR   #601","RM","321","STD","$484,000","$254.34","2/1,1,0,0","1903/A","1973/ASR","0.08/3,485","1/212","Y","","3","08/10/18","CDAR"
"1","18373550PS","S","SFR/D","43","WHITE SUN WAY  ","RM","321","STD","$550,000","$228.50","3/2,0,1,0","2407/","2000","0.24/10,454","3/3","Y","Y","2.5","09/11/18","CLAW"
"1","218022342DA","S","SFR","7","Mirada CIR  ","RM","321","STD","$2,400,000","$450.54","3/4,0,1,0","5327/A","2007/ASR","0.53/23,087","1/535","Y","","3","08/10/18","CDAR"
"1","218022330DA","S","CONDO","48718","Desert Flower DR  ","PDST","323","STD","$219,000","$162.46","3/1,1,1,0","1348/A","1972/ASR","0.03/1,307","10/10","Y","Y","3","08/29/18","CDAR"
"1","218022668DA","S","SFR","74196","Chicory ST  ","PDST","323","STD","$317,777","$253.01","2/1,1,0,0","1256/A","1950/ASR","0.18/7,841","92/92","Y","Y","3","09/17/18","CDAR"
"1","218022188DA","S","SFR","48365","Alan CIR  ","PDST","323","STD","$425,000","$179.55","3/2,0,1,0","2367/A","1979/ASR","0.24/10,454","26/26","N","Y","3","09/14/18","CDAR"
"1","18377064","S","CONDO","41425","PRESTON TRL   #01-12","PDST","324","STD","$215,000","$172.69","2/2,0,0,0","1245/","1987","0.06/2,614","19/19","Y","","2","09/13/18","CLAW"
"1","218022660DA","S","SFR","77375","new mexico DR  ","PDST","324","STD","$325,000","$185.19","3/2,0,0,0","1755/A","2007/ASR","0.11/4,792","0/0","Y","","3","03/12/18","CDAR"
"1","18374346PS","S","CONDO/A","318","SANDY POINT TRL  ","PSPR","331","STD","$355,000","$255.95","2/2,0,1,0","1387/","2007/ASR","0.0257/1,120","2/2","Y","Y","3","09/07/18","CLAW"
"1","218022946DA","S","CONDO","280","Avenida Caballeros    #225","PSPR","332","REO,STD","$199,000","$176.42","2/1,0,1,0","1128/A","1981/ASR","0.02/871","24/24","Y","Y","3","09/12/18","CDAR"
"1","18373590PS","S","SFR/D","699 W","REGAL DR  ","PSPR","332","STD","$1,525,000","$726.19","4/3,0,0,0","2100/A","1959","0.22/9,583","21/21","Y","Y","3","09/17/18","CLAW"
"1","18374532PS","S","CONDO","1550 S","CAMINO REAL    #324","PSPR","334","STD","$162,000","$178.81","2/2,0,0,0","906/","1974","0.03/1,307","18/18","Y","Y","3","09/12/18","CLAW"
"1","218022654DA","S","SFR","30067","Alexander DR  ","CC","335","STD","$289,000","$190.13","4/2,0,0,0","1520/A","2001/ASR","0.18/7,841","7/7","Y","N","2.5","08/30/18","CDAR"
"1","SW18199066","S","SFR/D","69385","McCallum WAY  ","CC","335","STD","$515,000","$158.85","6/3,0,0,0","3242/A","2007/ASR","0.17/7,405","9/9","Y","Y","2.5","09/10/18","CRMLSM"
"1","WS18201261","S","SFR/D","66101","14th ST  ","DHS","340","STD","$195,000","$122.26","3/2,0,0,0","1595/A","2004/ASR","0.18/7,841","13/13","Y","N","3","09/11/18","CRMLSM"
"1","SR18196369","S","CONDO/A","365 W","Alameda AVE   #106","BBK","610","STD","$560,000","$448.00","2/2,0,0,0","1250/A","1981/ASR","0.5079/22,124","0/0","N","N","2.5","08/28/18","CRIS"
"1","TR18199273","S","SFR/D","651 N","Pass AVE  ","BBK","610","STD","$685,000","$753.58","3/2,0,0,0","909/A","1941/PUB","0.1388/6,044","0/0","N","N","2.5","08/15/18","CRMLSM"
"1","CV18199742","S","SFR/D","15826 E","Queenside DR  ","CVN","614","STD,NOD","$400,000","$205.13","4/2,0,0,0","1950/OTH","1950/ASR","0.2018/8,791","4/4","N","N","2.5","08/30/18","CRMLSM"
"1","CV18195616","S","SFR/D","769 E","Level ST  ","CVN","614","STD","$555,000","$318.42","3/2,0,0,0","1743/A","1961/ASR","0.2396/10,439","0/0","Y","Y","6","08/31/18","CRMLSM"
"1","CV18198125","S","SFR/D","757 S","Corrida DR  ","CVN","614","STD","$975,000","$353.13","4/4,0,0,0","2761/A","1952/ASR","0.5195/22,630","2/2","N","Y","2.5","08/31/18","CRMLSM"
"1","TR18199302","S","CONDO/A","22824","Hilton Head DR   #87","DB","616","STD","$328,000","$385.88","2/1,0,0,0","850/A","1981/ASR","3.2486/141,510","5/5","N","N","2","09/13/18","CRMLSM"
"1","BB18199291","S","SFR/D","1641","San Gabriel AVE  ","GD","627","STD","$1,370,000","$636.03","3/3,0,0,0","2154/A","1949/ASR","0.1848/8,051","0/0","Y","N","2.5","08/16/18","CRMLSM"
"1","318003250","S","CONDO/A","356 W","California AVE   #8","GD","628","STD","$540,000","$480.00","2/2,0,0,0","1125/A","1982/ASR","0.4828/21,032","3/3","N","N","2.5","08/31/18","ITECH"
"1","TR18197144","S","SFR/D","17157","Highwood RD  ","HH","631","STD","$712,800","$417.82","3/2,0,0,0","1706/A","1984/ASR","0.1307/5,692","12/12","N","N","2","09/13/18","CRMLSM"
"1","318003324","S","SFR/D","645","Milo TER  ","LA","632","STD","$1,225,000","$522.39","3/3,0,0,0","2345/T","1925/ASR","0.1118/4,871","0/45","Y","N","2.5","08/16/18","ITECH"
"1","CV18200338","S","SFR/A","13717","Las Vecinas DR  ","LPUE","633","STD","$375,000","$214.53","4/2,0,0,0","1748/A","1956/PUB","0.1457/6,348","15/15","Y","N","2","09/07/18","CRMLSM"
"1","OC18200942","S","SFR/D","16016","Hayland ST  ","LPUE","633","STD","$465,000","$417.41","2/1,0,0,0","1114/A","1949/PUB","0.3374/14,696","21/21","N","N","2.5","09/04/18","CRMLSM"
"1","SW18196248","S","SFR/D","4606","Viro Rd   ","LCF","634","STD","$1,250,000","$902.53","3/1,0,1,0","1385/P","1947/PUB","0.1795/7,818","14/14","Y","N","2","09/11/18","CRMLSM"
"1","SR18198783","S","SFR/D","5000","Lauderdale AVE  ","LACR","635","STD","$960,000","$564.71","3/2,0,0,0","1700/A","1958/PUB","0.1654/7,205","5/9","Y","N","2.5","09/14/18","CRIS"
"1","18375030","S","SFR/D","4243","LOS NIETOS DR  ","LA","637","STD","$2,300,000","$576.30","4/1,1,1,0","3991/A","1929","0.1388/6,045","18/18","Y","Y","3","09/14/18","CLAW"
"1","WS18194981","S","CONDO/A","215","Hilliard AVE   #A","MP","641","STD","$548,000","$404.73","3/2,0,1,0","1354/A","1985/ASR","0.2589/11,278","6/6","N","N","2.5","09/17/18","CRMLSM"
"1","WS18200091","S","SFR/D","1485","Marianna RD  ","PAS","647","STD","$890,000","$739.20","3/2,0,0,0","1204/A","1958/ASR","0.7169/31,226","17/70","Y","N","1","09/06/18","CRMLSM"
"1","818004040","S","SFR/D","525","Tamarac Drive DR  ","PAS","647","STD","$1,031,000","$600.12","2/1,1,0,0","1718/OTH","1953/SEE","0.13/5,730","16/16","Y","","2.5","09/17/18","PFAR"
"1","AR18201027","S","SFR/D","3360","Thorndale RD  ","PAS","648","STD","$800,000","$500.63","3/1,1,0,0","1598/A","1940/ASR","0.1758/7,660","11/11","N","Y","2.5","09/13/18","CRMLSM"
"1","818004042","S","CONDO/A","700 S","Lake AVE   #106","PAS","648","STD","$830,000","$524.32","2/2,0,1,0","1583/P","1974/ASR","2.14/93,340","6/6","","N","2.5","09/17/18","PFAR"
"1","818004048","S","CONDO/A","168 S","Sierra Madre BLVD   #106","PAS","648","STD","$1,097,000","$626.86","3/2,0,1,0","1750/B","2018/BLD","0/0","0/0","","","2.5","08/29/18","PFAR"
"1","PW18200071","S","SFR/D","5531","Manzanar AVE  ","PR","649","STD","$448,000","$347.56","4/1,1,0,0","1289/A","1950/ASR","0.1253/5,458","6/6","N","N","2","09/07/18","CRMLSM"
"1","TR18197855","S","SFR/A","714","Plymouth RD  ","SMRO","655","STD","$2,350,000","$789.92","4/3,0,0,0","2975/A","1928/OTH","0.176/7,667","1/1","N","N","2.5","08/30/18","CRMLSM"
"1","818004005","S","SFR/D","2240","Orlando RD  ","SMRO","655","STD","$4,750,000","$891.18","6/8,0,0,0","5330/P","1938/ASR","0.7228/31,487","0/0","","N","2.5","08/13/18","PFAR"
"1","818004063","S","SFR/D","238","Manzanita AVE  ","SMAD","656","STD","$1,176,000","$542.19","3/3,0,1,0","2169/P","1968/ASR","0.22/9,612","27/69","","Y","2.5","09/14/18","PFAR"
"1","SB18199348","S","SFR/D","10367","Mather AVE  ","SUNL","659","STD","$490,000","$352.52","3/2,0,0,0","1390/A","1953/PUB","0.1735/7,558","42/42","Y","Y","2","08/24/18","CRMLSM"
"1","18374990","S","SFR/D","10554","HILLHAVEN AVE  ","TUJ","659","STD","$605,000","$622.43","2/1,0,0,0","972/","1913","0.3685/16,051","5/5","Y","N","2.5","09/10/18","CLAW"
"1","AR18196201","S","SFR/D","9936","Duffy ST  ","TMPL","661","STD","$850,000","$561.80","3/2,0,0,0","1513/A","1951/ASR","0.1776/7,735","2/2","Y","Y","2.5","09/04/18","CRMLSM"
"1","AR18197382","S","SFR/D","6036","Ivar AVE  ","TMPL","661","STD","$1,650,000","$533.81","4/4,0,1,0","3091/B","2018/BLD","0.1786/7,779","0/0","N","N","2.5","09/06/18","CRMLSM"
"1","WS18196133","S","SFR/D","1735 S","Lang AVE  ","WCOV","669","STD","$480,000","$403.36","4/2,0,0,0","1190/A","1955/ASR","0.2145/9,344","10/10","Y","N","1","09/10/18","CRMLSM"
"1","DW18197474","S","SFR/D","2649 E","Fenmead ST  ","WCOV","669","STD","$485,000","$341.07","4/2,0,0,0","1422/A","1970/ASR","0.1464/6,379","2/2","N","N","2","09/10/18","CRMLSM"
"1","PW18197940","S","SFR/D","9747","Mills AVE  ","WH","670","STD","$440,000","$314.51","4/2,0,0,0","1399/A","1951/ASR","0.1392/6,062","1/1","N","N","2","08/15/18","CRMLSM"
"1","PW18198467","S","SFR/D","16012","La Calma DR  ","WH","670","STD","$550,000","$431.71","3/2,0,0,0","1274/A","1955/ASR","0.223/9,713","9/9","Y","N","2.5","09/07/18","CRMLSM"
"1","818004078","S","CONDO/A","3375","Descanso DR   #6","LA","671","STD","$760,000","$641.35","3/2,0,0,0","1185/P","1982/ASR","0.33/14,328","12/12","Y","","2.5","09/17/18","PFAR"
"1","18373648","S","SFR/D","3032","WINDSOR AVE  ","LA","671","STD","$1,470,000","$1,034.48","2/1,1,0,0","1421/","1926","0.0541/2,355","2/2","Y","N","2.5","09/14/18","CLAW"
"1","18374186","S","SFR/D","3689","ROSEVIEW AVE  ","LA","680","STD","$1,300,000","$1,375.66","2/1,0,1,0","945/AP","1933","0.657/28,620","13/13","Y","N","2.5","08/28/18","CLAW"
"1","TR18199753","S","SFR/D","6752","Bradford CT  ","CH","681","STD","$400,000","$315.46","2/2,0,1,0","1268/A","1986/ASR","0.057/2,484","11/11","N","N","2.25","09/14/18","CRMLSM"
"1","CV18195517","S","CONDO/A","13449","Mashona AVE  ","CH","681","STD","$410,000","$267.97","3/2,0,1,0","1530/A","2004/ASR","0.0351/1,530","4/4","N","N","2.5","08/24/18","CRMLSM"
"1","TR18195692","S","SFR/D","6830","Corybus ST  ","CH","681","STD","$445,000","$310.54","3/2,0,1,0","1433/A","2001/ASR","0.0625/2,722","11/11","Y","N","2.5","09/12/18","CRMLSM"
"1","CV18199072","S","SFR/D","6608","Youngstown ST  ","CH","681","STD","$575,800","$232.93","3/2,0,1,0","2472/A","2011/ASR","0.1377/6,000","15/15","N","N","2","09/14/18","CRMLSM"
"1","TR18195590","S","TWNHS/A","2623","Lookout CIR  ","CHH","682","STD","$440,000","$325.44","3/2,1,0,0","1352/A","1987/ASR","0.0367/1,600","2/2","Y","N","2","09/17/18","CRMLSM"
"1","PW18201186","S","SFR/D","15855","Cameron LN  ","CHH","682","STD","$542,500","$358.80","3/2,0,1,0","1512/A","1989/ASR","0.0689/3,000","0/0","Y","N","2","08/17/18","CRMLSM"
"1","CV18197560","S","SFR/D","1543 W","Flora ST  ","ONT","686","STD","$400,000","$238.95","4/2,0,0,0","1674/A","1955/ASR","0.1504/6,552","5/5","Y","N","2","09/17/18","CRMLSM"
"1","IV18196229","S","SFR/D","2827 S","Hope AVE  ","ONT","686","STD","$450,000","$392.67","3/2,0,0,0","1146/A","1981/ASR","0.1653/7,200","2/2","Y","Y","2","09/14/18","CRMLSM"
"1","DW18200811","S","SFR/D","888","Lincoln AVE  ","POM","687","STD","$430,000","$366.58","3/1,0,0,0","1173/A","1953/ASR","0.1734/7,553","6/45","N","N","2.5","09/14/18","CRMLSM"
"1","18376152","S","SFR/D","10019","SALINA ST  ","RCUC","688","STD","$438,000","$228.12","4/2,0,1,0","1920/","1977","0.1033/4,500","19/82","Y","Y","2.5","09/07/18","CLAW"
"1","IG18200065","S","SFR/D","10598","Evergreen DR  ","RCUC","688","STD","$445,000","$352.34","2/2,0,0,0","1263/A","1986/ASR","0.0953/4,150","5/5","Y","N","2","09/04/18","CRMLSM"
"1","CV18199122","S","SFR/D","7233","Tindari PL  ","RCUC","688","STD","$460,000","$333.33","3/2,0,1,0","1380/A","1994/ASR","0.0826/3,600","5/5","Y","N","2","09/05/18","CRMLSM"
"1","CV18194999","S","SFR/D","795 N","Redding WAY  ","UPL","690","STD","$430,000","$413.06","3/1,0,0,0","1041/A","1951/ASR","0.1554/6,771","2/2","Y","N","2.5","09/07/18","CRMLSM"
"1","IV18197740","S","CONDO/A","1031","Pebble Beach DR  ","UPL","690","STD","$615,000","$390.48","3/2,0,0,0","1575/A","1982/ASR","0.0489/2,128","0/0","Y","N","2.5","08/14/18","CRMLSM"
"1","OC18201053","S","CONDO/A","3344","Watermarke PL  ","IR","AA","STD","$490,000","$581.95","1/1,0,0,0","842/A","2005/ASR","0.0193/842","4/4","Y","N","2.5","09/06/18","CRMLSM"
"1","EV18196208","S","SFR/D","11011","WILLOW WAY   ","AD","ADL","STD","$214,900","$141.75","3/2,0,0,0","1516/A","1992/ASR","0.1969/8,576","3/3","Y","N","2.5","09/14/18","CRMLSM"
"1","PI18200674","S","SFR/D","3200","Waterloo PL  ","BKSF","BKSF","STD","$330,000","$165.58","3/2,0,0,0","1993/A","2002/PUB","0.17/7,405","6/6","Y","Y","2","08/24/18","CRMLSM"
"1","PW18195115","S","SFR/D","20842","Benz RD  ","SAU","BOUQ","STD","$610,000","$262.70","4/2,0,1,0","2322/A","1979/ASR","0.1813/7,896","2/50","Y","N","2.5","08/27/18","CRMLSM"
"1","18376190","S","SFR/D","221 S","WETHERLY DR  ","BEVH","C01","STD","$2,400,000","$1,081.57","3/2,0,0,0","2219/A","1928","0.145/6,315","20/20","N","N","2.5","09/10/18","CLAW"
"1","18373150","S","TWNHS","11033","MASSACHUSETTS AVE   #13","LA","C05","STD","$817,500","$538.54","2/2,0,1,0","1518/A","1974","","8/8","","N","2.5","09/14/18","CLAW"
"1","18376344","S","CONDO","11928","KIOWA AVE   #301","LA","C06","STD","$960,000","$620.96","2/2,0,0,0","1546/","1974","0.6905/30,077","8/8","Y","Y","2","09/17/18","CLAW"
"1","PW18198449","S","SFR/A","3019","Club House   ","CM","C1","STD","$545,000","$436.35","2/1,0,1,0","1249/AP","1965/APP","0.0449/1,958","2/2","N","N","2.5","09/06/18","CRMLSM"
"1","PW18200113","S","SFR/D","3115","Killarney LN  ","CM","C3","STD","$685,000","$416.92","4/1,1,0,0","1643/A","1963/ASR","0.1415/6,164","3/3","N","N","3*","09/07/18","CRMLSM"
"1","NP18197419","S","SFR/D","452","Broadway   ","CM","C5","STD","$2,200,000","$999.09","3/2,0,0,0","2202/E","1948/ASR","0.1689/7,357","4/4","Y","N","2.5","09/11/18","CRMLSM"
"1","18374848","S","CONDO","1131","ALTA LOMA RD   #328","WHO","C10","STD","$650,000","$944.77","1/2,0,0,0","688/","1972","2.2992/100,154","0/0","Y","","2.5","08/24/18","CLAW"
"1","PW18197861","S","CONDO/A","1040 N","Gardner ST   #2","WHO","C10","STD","$755,000","$719.05","2/3,0,0,0","1050/A","1985/ASR","0.2555/11,128","39/39","Y","N","2","08/14/18","CRMLSM"
"1","18376210","S","CONDO","13700","MARINA POINTE DR   #516","MR","C12","STD","$915,000","$829.56","2/2,0,0,0","1103/","2003","2.8607/124,611","1/1","Y","Y","2.5","08/15/18","CLAW"
"1","18376716","S","CONDO","13600","MARINA POINTE DR   #1106","MR","C12","STD","$1,400,000","$784.31","3/2,0,1,0","1785/D","1999","2.8218/122,916","1/1","Y","Y","2.5","08/21/18","CLAW"
"1","18376894","S","CONDO","4335","Marina City DR   #PH31","MR","C12","STD","$1,500,000","$565.61","3/1,1,1,0","2652/D","1972","","0/0","Y","Y","5000","08/01/18","CLAW"
"1","18376534","S","CONDO","3568","KEYSTONE AVE   #11","LA","C13","STD","$781,500","$727.65","2/2,0,0,0","1074/","1988","0.2182/9,505","18/18","Y","N","2.5","09/17/18","CLAW"
"1","18372570","S","CONDO","844","16TH ST   #5","SM","C14","STD","$1,128,001","$1,038.67","2/2,0,0,0","1086/","1969","0.1721/7,496","7/7","Y","N","2.5","09/07/18","CLAW"
"1","18374756","S","TWNHS","1044","20TH ST   #N","SM","C14","STD","$1,500,000","$953.59","3/2,1,0,0","1573/","1975","0.4559/19,859","7/7","N","N","2.5","09/14/18","CLAW"
"1","18376134","S","CONDO","124","IDAHO AVE   #401","SM","C14","STD","$1,700,000","$1,348.14","2/2,0,0,0","1261/","1980","0.3441/14,990","2/2","Y","Y","2.5","09/04/18","CLAW"
"1","SR18196613","S ","CONDO/A","315 S","Harvard BLVD   #204","LA","C17","STD","$440,000","$593.79","1/1,0,0,0","741/A","1988/PUB","0.3829/16,681","7/7","Y","N","3","09/10/18","CRIS"
