"","Listing ID","S","Sub Type","St#","St Name","City","MLS Area","SLC","L/C Price","Price Per Square Foot","Br/Ba","Sqft","YrBuilt","Ac/LSqft","DOM/CDOM","View YN","Pool Private YN","BAC","Contract Status Change Date","MLS"
"1","SB18179958","S","SFR/D","3466","Coolheights DR  ","RPV","168","STD","$1,560,000","$633.89","4/3,0,0,0","2461/A","1969/ASR","0.279/12,153","18/18","Y","N","2.5","09/11/18","CRMLSM"
"1","PV18179974","S","TWNHS/A","8","Peartree LN   #23","RHE","174","STD","$795,000","$466.55","2/2,0,1,0","1704/A","1978/ASR","0.0469/2,042","0/134","Y","N","2.5","07/27/18","CRMLSM"
"1","PV18178849","S","CONDO/A","1418","Brett Pl #201   ","SP","193","STD","$500,000","$366.30","3/1,1,0,0","1365/A","1987/ASR","2.5223/109,872","34/34","Y","N","2.5","09/11/18","CRMLSM"
"1","SW18179436","S","SFR/D","40372","Saddlebrook ST  ","MUR","207","STD","$449,000","$160.53","4/2,0,1,0","2797/A","2001/ASR","0.18/7,841","12/12","N","N","2.5","09/06/18","CRMLSM"
"1","SW18179280","S","CONDO/A","26307","Arboretum WAY   #302","MUR","208","STD","$295,000","$215.01","4/2,0,1,0","1372/A","2002/ASR","0.0181/790","16/16","Y","N","2.5","09/11/18","CRMLSM"
"1","SW18179544","S","SFR/D","23686","Morning Glory DR  ","MUR","208","STD","$434,900","$150.12","5/2,1,0,0","2897/A","2002/ASR","0.2/8,712","8/8","Y","N","2.5","09/11/18","CRMLSM"
"1","SW18179655","S","SFR/D","30358","Eagle Ridge CT  ","MUR","208","STD","$469,000","$178.46","4/2,0,0,0","2628/A","2015/ASR","0.18/7,841","5/5","N","N","2.5","08/29/18","CRMLSM"
"1","SW18179927","S","SFR/D","30231","Balverne CIR  ","MUR","208","STD","$480,000","$238.69","3/2,0,0,0","2011/A","2003/ASR","0.2/8,712","9/9","Y","N","2.5","09/07/18","CRMLSM"
"1","SW18179948","S","SFR/D","31461","Culbertson LN  ","TEM","209","STD","$520,000","$171.73","4/3,0,0,0","3028/A","2000/ASR","0.15/6,534","5/5","Y","N","2.5","08/31/18","CRMLSM"
"1","SW18178900","S","SFR/D","32325","Daisy DR  ","WINC","219","STD","$430,000","$156.36","4/3,0,0,0","2750/A","2003/ASR","0.19/8,276","8/8","N","N","2.5","08/29/18","CRMLSM"
"1","SW18179733","S","SFR/D","390","San Mateo CIR   #0","HMT","223","STD","$195,500","$122.49","3/2,0,0,0","1596/A","2009/ASR","0.16/6,970","5/5","Y","N","2.5","08/29/18","CRMLSM"
"1","SW18180011","S","SFR/D","2940","Carl DR  ","HMT","223","STD","$235,000","$162.29","2/2,0,0,0","1448/A","2000/ASR","0.16/6,970","7/7","Y","N","2.5","08/27/18","CRMLSM"
"1","SW18180027","S","SFR/D","970","Yorkshire LN  ","SJCN","223","PRO","$261,000","$195.21","3/2,0,0,0","1337/A","1989/ASR","0.18/7,841","7/7","Y","N","3","09/06/18","CRMLSM"
"1","SW18179841","S","SFR/D","1248","Corte Del Sol ST  ","SJCN","223","STD","$279,209","$173.31","3/2,0,1,0","1611/B","2018/BLD","0.124/5,400","6/6","N","N","2","08/31/18","CRMLSM"
"1","SW18179925","S","SFR/D","786","Conlon DR  ","HMT","223","STD","$317,500","$134.53","4/3,0,0,0","2360/A","2006/ASR","0.18/7,841","13/13","Y","N","2.5","09/11/18","CRMLSM"
"1","SW18180054","S","SFR/D","30718","Alston LN  ","MENF","227","STD","$380,000","$199.89","3/2,0,1,0","1901/A","2010/ASR","0.15/6,534","9/9","Y","N","3","09/07/18","CRMLSM"
"1","IG18179738","S","SFR/D","3752","Veronica AVE  ","PRS","229","STD","$325,000","$200.62","4/2,0,0,0","1620/A","2009/ASR","0.1/4,356","14/14","Y","N","2.5","08/29/18","CRMLSM"
"1","SW18180270","S","SFR/D","20035","Schroder RD  ","NUEV","230","STD","$450,000","$202.70","4/2,0,1,0","2220/A","1990/ASR","1.83/79,715","6/83","Y","N","2.5","08/24/18","CRMLSM"
"1","SW18179909","S","SFR/D","30520","Cinnamon Teal DR  ","CLK","236","STD","$490,000","$212.49","3/3,0,0,0","2306/S","1995/ASR","0.17/7,405","3/3","Y","N","2.5","09/11/18","CRMLSM"
"1","SW18179263","S","SFR/D","23119","Harbor Seal CT  ","WILD","240","STD","$385,000","$214.60","4/2,0,0,0","1794/A","2001/ASR","0.16/6,970","16/16","N","N","2.5","08/31/18","CRMLSM"
"1","IV18180169","S","SFR/D","1480","Teakwood PL  ","COR","248","REO,AUC","$380,100","$190.34","4/2,0,1,0","1997/A","1976/ASR","0.29/12,632","8/8","N","N","3","08/23/18","CRMLSM"
"1","IG18179922","S","SFR/D","1150","Blossom Hill DR  ","COR","248","STD","$427,000","$296.53","4/2,0,0,0","1440/A","1984/PUB","0.14/6,098","5/5","N","N","3","08/27/18","CRMLSM"
"1","OC18179415","S","SFR/D","1613","Washburn CIR  ","COR","248","STD","$428,500","$220.42","3/2,0,1,0","1944/B","1963/ASR","0.16/6,970","7/7","Y","N","2","09/05/18","CRMLSM"
"1","OC18180089","S","SFR/D","7205","Enclave DR  ","EVAL","249","STD","$485,000","$227.70","3/2,0,1,0","2130/A","2012/ASR","0.06/2,614","27/27","Y","N","2.5","09/14/18","CRMLSM"
"1","NP18180197","S","SFR/D","6930","Rivertrails DR  ","EVAL","249","STD","$522,000","$208.80","4/2,0,1,0","2500/E","2002/ASR","0.21/9,148","7/7","N","N","2","09/06/18","CRMLSM"
"1","IV18179102","S","SFR/D","3547","Scenic DR  ","RVSD","252","STD","$275,500","$199.06","4/2,0,0,0","1384/A","1948/ASR","0.3/13,068","10/10","Y","N","2","07/24/18","CRMLSM"
"1","CV18179947","S","SFR/D","7961","Silverado PL  ","RVSD","252","STD","$305,000","$338.89","3/1,0,1,0","900/A","1972/ASR","0.1/4,356","15/15","N","N","2.5","09/13/18","CRMLSM"
"1","IV18180017","S","SFR/D","3874","Carter ST  ","RVSD","252","STD","$317,500","$311.27","3/2,0,0,0","1020/A","1948/SLR","0.44/19,166","4/4","N","N","2.5","08/27/18","CRMLSM"
"1","IG18180097","S","SFR/D","4299","Napa LN  ","RVSD","252","STD","$375,000","$278.60","3/2,0,0,0","1346/A","1985/ASR","0.13/5,663","6/6","Y","N","2.5","09/04/18","CRMLSM"
"1","TR18179340","S","SFR/D","5209","Old Mill RD  ","RVSD","252","STD","$380,000","$288.97","3/2,0,0,0","1315/A","1954/ASR","0.18/7,841","19/19","N","N","2","08/31/18","CRMLSM"
"1","IV18179218","S","SFR/D","10950","Elkwood CIR  ","RVSD","252","STD","$480,000","$250.26","3/2,0,1,0","1918/A","2016/ASR","0.1/4,356","12/12","Y","N","2.5","08/22/18","CRMLSM"
"1","IG18179167","S","SFR/D","7810","Golden Star AVE  ","RVSD","252","STD","$635,000","$249.02","4/3,0,0,0","2550/A","1989/ASR","0.52/22,651","7/7","Y","Y","2.5","08/22/18","CRMLSM"
"1","CV18180147","S","SFR/D","25245","Dracaea AVE  ","MORV","259","STD","$310,000","$155.47","4/2,0,0,0","1994/A","2007/PUB","0.2/8,712","1/1","Y","N","2","08/22/18","CRMLSM"
"1","IG18179016","S","SFR/D","14554","Antilles DR  ","MORV","259","STD","$327,000","$274.79","3/2,0,0,0","1190/A","1986/ASR","0.18/7,841","7/7","Y","N","2","09/05/18","CRMLSM"
"1","CV18179859","S","SFR/D","22754","Climbing Rose DR  ","MORV","259","STD","$333,900","$221.86","4/2,0,0,0","1505/A","1985/ASR","0.2/8,712","7/7","Y","N","2.5","08/27/18","CRMLSM"
"1","CV18180072","S","SFR/A","23377","Sonnet DR  ","MORV","259","STD","$360,000","$250.35","3/2,0,0,0","1438/A","1984/ASR","0.19/8,276","8/15","Y","N","2","09/05/18","CRMLSM"
"1","EV18179892","S","SFR/D","1158","Linda Vista DR  ","BANN","263","STD","$295,000","$196.93","3/2,0,0,0","1498/A","1953/ASR","0.31/13,504","8/8","Y","N","2.5","08/27/18","CRMLSM"
"1","EV18180015","S","SFR/D","733","Alder ST  ","BMT","263","STD","$312,000","$223.82","3/2,0,0,0","1394/A","2002/PUB","0.16/6,970","4/4","N","N","2.5","08/27/18","CRMLSM"
"1","EV18180231","S","SFR/D","1672","Clark Creek   ","BMT","263","STD","$348,000","$163.69","2/2,0,0,0","2126/A","2006/ASR","0.2/8,712","19/19","Y","N","2.5","09/13/18","CRMLSM"
"1","CV18180019","S","SFR/D","1432","Worland ST  ","BMT","263","STD","$454,900","$143.50","5/4,0,0,0","3170/A","2016/ASR","0.24/10,454","15/15","Y","N","2","09/06/18","CRMLSM"
"1","SW18180041","S","SFR/D","9756","Catawba AVE  ","FONT","264","STD","$291,000","$276.35","3/2,0,0,0","1053/A","1955/ASR","0.1756/7,650","18/18","Y","N","2","09/07/18","CRMLSM"
"1","TR18179182","S","SFR/D","7835","Cypress AVE  ","FONT","264","STD","$360,000","$289.86","3/2,0,0,0","1242/A","1980/ASR","0.186/8,100","13/13","Y","N","2.5","09/05/18","CRMLSM"
"1","IV18180196","S","SFR/D","22547","De Soto ST  ","GRTR","266","STD","$368,000","$207.91","4/2,0,0,0","1770/A","1960/BLD","0.1669/7,272","23/23","Y","N","3","09/13/18","CRMLSM"
"1","EV18179642","S","SFR/D","22975","De Berry ST  ","GRTR","266","STD","$430,000","$253.24","3/0,1,1,0","1698/A","1986/ASR","0.3034/13,215","23/23","Y","Y","3","09/14/18","CRMLSM"
"1","EV18179896","S","CONDO/A","25585","Prospect AVE  ","LOML","267","STD","$349,000","$264.39","3/2,0,1,0","1320/A","2001/ASR","0.0344/1,500","2/2","N","N","2.5","09/13/18","CRMLSM"
"1","EV18179805","S","SFR/D","810","Nottingham DR  ","REDL","268","STD","$530,000","$307.07","4/2,0,0,0","1726/A","1955/PUB","0.2256/9,828","7/7","Y","N","3","09/06/18","CRMLSM"
"1","EV18179535","S","MANL/D","35611","Champagne DR  ","CALI","269","STD","$224,000","$155.56","2/2,0,0,0","1440/A","1986/ASR","0.11/4,792","24/24","Y","N","2.5","09/13/18","CRMLSM"
"1","EV18180161","S","SFR/D","249 W","Morgan ST  ","RLT","272","STD","$270,000","$196.36","4/3,0,0,0","1375/A","1954/ASR","0.1951/8,500","15/15","Y","N","2","08/22/18","CRMLSM"
"1","IV18179173","S","SFR/D","1647 N","Park AVE  ","RLT","272","STD","$303,000","$271.51","2/2,0,0,0","1116/A","1973/PUB","0.1699/7,400","10/10","Y","N","2","09/07/18","CRMLSM"
"1","CV18180204","S","SFR/D","19531","Columbine AVE  ","RLT","272","STD","$425,000","$208.74","4/2,0,1,0","2036/A","1964/ASR","0.2314/10,080","5/5","Y","Y","2.25","09/06/18","CRMLSM"
"1","TR18179972","S","SFR/D","1038 N","D ST  ","SB","274","STD","$118,000","$103.96","2/1,0,0,0","1135/A","1949/ASR","0.0735/3,200","2/2","N","N","2","08/31/18","CRMLSM"
"1","EV18178964","S","SFR/D","2606","Maple ST  ","SB","274","STD","$225,000","$172.68","4/2,0,0,0","1303/A","1958/ASR","0.1808/7,875","9/9","Y","N","2","08/24/18","CRMLSM"
"1","CV18179201","S","SFR/D","3519","Ferndale AVE  ","SB","274","STD","$260,000","$231.32","3/2,0,0,0","1124/A","1955/ASR","0.1736/7,560","3/7","Y","N","2","09/05/18","CRMLSM"
"1","CV18179113","S","SFR/D","907 W","23rd ST  ","SB","274","STD","$285,000","$215.75","2/1,0,0,0","1321/A","1946/ASR","0.1901/8,280","20/34","N","N","2.5","09/06/18","CRMLSM"
"1","SW18179067","S","SFR/A","1169 E","33rd ST  ","SB","274","STD","$301,500","$186.80","4/2,0,1,0","1614/A","1953/ASR","0.1721/7,497","13/13","Y","Y","2.5","09/10/18","CRMLSM"
"1","IG18178902","S","SFR/D","1334 E","35th ST  ","SB","274","STD","$315,000","$216.94","3/2,0,0,0","1452/A","1955/ASR","0.1803/7,854","14/14","Y","N","2","08/30/18","CRMLSM"
"1","EV18179399","S","SFR/D","7315","Fairwood LN  ","HLND","276","STD","$452,500","$211.65","4/2,0,1,0","2138/A","1991/ASR","0.1808/7,875","7/7","Y","N","2.5","08/24/18","CRMLSM"
"1","218020920DA","S","SFR","45040","Debbie DR  ","LQ","308","STD","$389,900","$216.61","3/2,0,0,0","1800/A","1998/ASR","0.14/6,098","44/44","Y","Y","2.5","09/11/18","CDAR"
"1","218020866DA","S","SFR","84305","Cigno CT  ","IND","309","STD","$414,800","$156.23","4/2,0,1,0","2655/A","2014/ASR","0.25/10,890","27/27","Y","Y","3","08/27/18","CDAR"
"1","218020852DA","S","SFR","81283","Avenida Garcia   ","IND","311","STD","$309,000","$196.44","4/2,0,0,0","1573/A","2005/ASR","0.11/4,792","50/50","N","Y","2.5","09/12/18","CDAR"
"1","218020388DA","S","SFR","744","Mission Creek DR  ","PDST","324","STD","$760,000","$312.76","3/3,0,1,0","2430/A","2000/ASR","0.18/7,841","49/49","Y","Y","2.5","09/10/18","CDAR"
"1","18368600PS","S","SFR/A","1073 E","SAN LORENZO RD  ","PSPR","334","STD","$914,000","$431.54","3/2,0,0,0","2118/","1953","0.26/11,326","2/2","Y","Y","3","08/21/18","CLAW"
"1","218020944DA","S","SFR","68820","Concepcion RD  ","CC","335","STD","$419,900","$196.21","4/2,1,0,0","2140/A","1990/ASR","0.19/8,276","13/13","Y","Y","2.5","08/28/18","CDAR"
"1","818003670","S","CONDO/A","735 S","Stoneman AVE   #A","ALH","601","STD","$605,000","$455.57","3/1,1,1,0","1328/P","1981/ASR","0.44/19,196","35/35","","","2.5","09/07/18","PFAR"
"1","WS18179252","S","SFR/D","2405","SIWANOY DR   ","ALH","601","STD","$772,000","$514.32","3/2,0,0,0","1501/A","1950/ASR","0.1432/6,236","16/16","Y","Y","2.25","08/30/18","CRMLSM"
"1","818003676","S","SFR/D","440 W","Terrace ST  ","ALTA","604","STD","$550,000","$482.46","2/1,0,1,0","1140/P","1942/SEE","0.12/5,397","23/23","","","2","08/20/18","PFAR"
"1","818003657","S","SFR/D","1899","Homewood DR  ","ALTA","604","STD","$1,300,000","$737.80","3/1,1,0,0","1762/P","1940/ASR","0.27/11,765","30/30","Y","","2.5","09/04/18","PFAR"
"1","SR18179030","S","SFR/D","1176","Mount Lowe DR  ","ALTA","604","STD","$1,300,000","$596.06","4/1,2,0,0","2181/SEE","1925/ASR","0.1811/7,887","11/11","Y","Y","2.5","09/10/18","CRIS"
"1","WS18179405","S","SFR/D","1044","Woodacre LN  ","ARCD","605","STD","$1,330,000","$540.21","4/2,1,0,0","2462/SEE","1976/ASR","0.1803/7,856","7/7","Y","Y","2","09/14/18","CRMLSM"
"1","BB18179628","S","TWNHS/A","1620 N","San Fernando BLVD   #30","BBK","610","STD","$419,999","$466.67","2/2,0,0,0","900/A","1964/ASR","1.7025/74,163","26/26","N","N","2","08/31/18","CRMLSM"
"1","318002959","S","SFR/D","402 N","Naomi ST  ","BBK","610","STD","$687,000","$695.34","2/1,0,0,0","988/A","1948/ASR","0.1034/4,504","27/27","N","N","2.5","08/24/18","ITECH"
"1","BB18179800","S","SFR/D","2039 N","Evergreen ST  ","BBK","610","STD","$742,000","$536.51","3/1,1,1,0","1383/O","1944/ASR","0.1377/6,000","26/26","Y","N","2.5","09/14/18","CRMLSM"
"1","18366976","S","SFR/D","1016 W","PALM AVE  ","BBK","610","STD","$837,500","$669.46","2/1,0,1,0","1251/A","1936","0.2433/10,598","15/15","N","N","2.5","09/07/18","CLAW"
"1","SR18179459","S","SFR/D","4301 W","Jacaranda AVE  ","BBK","610","STD","$1,000,000","$467.51","3/2,0,0,0","2139/A","1941/ASR","0.1446/6,300","8/8","N","N","2.5","09/05/18","CRIS"
"1","CV18178945","S","SFR/D","373 E","Dexter ST  ","CVN","614","STD","$540,000","$469.57","3/2,0,0,0","1150/A","1955/ASR","0.1863/8,116","6/6","Y","N","2.5","09/13/18","CRMLSM"
"1","WS18179723","S","SFR/D","12122","Emery ST  ","ELM","619","STD","$548,000","$445.89","2/1,0,0,0","1229/A","1952/ASR","0.3121/13,596","16/16","N","N","2.5","09/12/18","CRMLSM"
"1","18368932","S","SFR/D","4166","TRENT WAY  ","LA","623","STD","$775,000","$838.74","2/1,0,1,0","924/","1923","0.1343/5,848","20/20","Y","N","2.5","09/14/18","CLAW"
"1","318002982","S","SFR/D","924","Calle Canta   ","GD","627","STD","$1,399,500","$427.72","5/4,0,0,0","3272/A","1994/ASR","0.1909/8,317","0/0","Y","N","2.5","06/25/18","ITECH"
"1","818003649","S","SFR/D","652 S","Pasadena AVE  ","GLDR","629","STD","$480,000","$369.23","4/2,0,0,0","1300/P","1955/ASR","0.15/6,467","27/27","","","2.5","09/11/18","PFAR"
"1","CV18179246","S","SFR/D","526 W","Ada AVE  ","GLDR","629","STD","$639,000","$446.23","3/2,0,0,0","1432/A","1952/ASR","0.1376/5,992","5/5","Y","Y","2.5","09/05/18","CRMLSM"
"1","TR18179287","S","SFR/D","15854","Clarkgrove ST  ","HH","631","STD","$350,000","$364.58","3/1,0,0,0","960/A","1954/ASR","0.1339/5,831","6/6","Y","N","2.5","08/13/18","CRMLSM"
"1","PW18179011","S","CONDO/A","1805","Widson CT  ","HH","631","STD","$449,500","$374.90","3/2,0,1,0","1199/A","1979/ASR","1.0955/47,720","18/18","Y","N","2","09/04/18","CRMLSM"
"1","CV18179914","S ","SFR/D","634","Sandsprings DR  ","LPUE","633","STD","$450,000","$292.40","3/2,0,0,0","1539/A","1956/PUB","0.1392/6,062","0/0","Y","N","3","08/09/18","CRMLSM"
"1","818003651","S","SFR/D","3855","El Lado DR  ","GD","635","STD","$1,315,000","$750.57","3/1,2,0,0","1752/AP","1953/ASR","0.5/21,912","19/19","","","2.5","09/11/18","PFAR"
"1","WS18179610","S","TWNHS/A","1832 S","5th AVE   #D","MNRO","639","STD","$480,000","$468.75","2/2,0,1,0","1024/A","1984/ASR","0.8189/35,673","4/4","N","N","2.5","08/29/18","CRMLSM"
"1","BB18180248","S","SFR/D","931","Metro DR  ","MP","641","STD","$788,000","$350.22","5/2,1,0,0","2250/A","1962/ASR","0.1559/6,790","14/14","Y","N","2.5","09/06/18","CRMLSM"
"1","OC18179178","S","TWNHS/D","488","Russell AVE  ","MP","641","STD","$797,000","$465.27","4/4,0,0,0","1713/A","1994/PUB","0.6689/29,139","4/4","Y","N","1.5","08/29/18","CRMLSM"
"1","818003652","S","SFR/D","270","Pepper ST  ","PAS","645","STD","$575,000","$603.99","2/1,1,0,0","952/P","1901/APP","0.23/10,236","12/12","","","2.5","09/11/18","PFAR"
"1","IG18179712","S","SFR/D","3295","Hermanos ST  ","PAS","646","STD","$968,000","$605.00","3/2,0,0,0","1600/E","1947/ASR","0.1701/7,408","11/11","N","N","2.5","08/31/18","CRMLSM"
"1","318002976","S","SFR/A","2035","Fox Ridge DR  ","PAS","646","STD","$1,250,000","$692.14","3/3,0,0,0","1806/E","1956/ASR","0.2109/9,186","33/95","N","N","2.5","09/14/18","ITECH"
"1","818003681","S","CONDO/A","170 N","Sierra Bonita AVE   #15","PAS","648","STD","$520,000","$487.80","2/2,0,1,0","1066/P","1985/ASR","0.38/16,364","28/28","","","2.5","08/30/18","PFAR"
"1","818003659","S","CONDO/D","837","Magnolia AVE   #7","PAS","648","STD","$573,500","$602.42","2/1,1,0,0","952/P","1966/ASR","0.46/20,230","15/15","","","2.5","08/30/18","PFAR"
"1","TR18179845","S","SFR/D","165 S","Meridith AVE  ","PAS","648","STD","$702,000","$1,125.00","1/1,0,0,0","624/A","1921/ASR","0.1837/8,000","13/13","Y","N","2.5","08/31/18","CRMLSM"
"1","818003653","S","SFR/D","3200","San Pasqual ST  ","PAS","648","STD","$1,330,000","$598.29","3/2,0,0,1","2223/T","1948/ASR","0.58/25,360","17/79","","","2.5","09/14/18","PFAR"
"1","PW18179464","S","SFR/D","4119","Lindsey AVE  ","PR","649","STD","$495,000","$456.64","3/1,0,0,0","1084/P","1950/ASR","0.1457/6,346","12/12","N","N","2","09/07/18","CRMLSM"
"1","818003673","S","SFR/D","1490","Bellwood RD  ","SMRO","655","STD","$1,915,000","$793.95","3/3,0,0,0","2412/T","1940/ASR","0.21/9,113","47/47","","N","2.5","09/12/18","PFAR"
"1","BB18179041","S","SFR/D","7448","Summitrose ST  ","TUJ","659","STD","$555,000","$351.27","2/1,0,0,0","1580/AP","1946/ASR","0.1805/7,862","7/7","Y","Y","2.5","08/23/18","CRMLSM"
"1","CV18179588","S","SFR/D","20332","Lake Erie DR  ","WAL","668","STD","$723,000","$455.86","4/2,0,0,0","1586/A","1962/ASR","0.3085/13,440","3/3","Y","N","2","08/28/18","CRMLSM"
"1","CV18179668","S","CONDO/A","1910","Hawaii ST  ","WCOV","669","STD","$415,000","$313.92","3/2,0,0,0","1322/A","1978/ASR","0.0301/1,309","15/15","Y","N","2","08/23/18","CRMLSM"
"1","OC18179664","S","SFR/D","1419 E","Shamwood ST  ","WCOV","669","STD","$538,000","$321.00","3/2,0,1,0","1676/A","1951/ASR","0.1721/7,496","5/5","Y","Y","2.5","08/21/18","CRMLSM"
"1","TR18179096","S","SFR/D","1239 E","Workman AVE  ","WCOV","669","STD","$565,000","$591.00","2/1,0,0,0","956/A","1951/ASR","0.1689/7,358","9/9","Y","Y","2","09/04/18","CRMLSM"
"1","IG18179491","S","SFR/D","2043","Evangelina ST  ","WCOV","669","STD","$685,999","$316.86","4/3,0,0,0","2165/A","1976/ASR","0.1161/5,056","7/98","Y","N","2.5","08/30/18","CRMLSM"
"1","SR18179940","S","SFR/D","10536","Woldrich ST  ","LVT","673","STD","$635,000","$390.05","3/1,1,0,0","1628/A","1963/ASR","0.2653/11,558","15/15","Y","Y","2.5","08/31/18","CRIS"
"1","CV18180045","S","SFR/D","14939","Sandalwood LN  ","CHH","682","STD","$545,000","$414.13","3/2,0,0,0","1316/SEE","1964/ASR","0.1837/8,000","20/20","N","N","3","09/17/18","CRMLSM"
"1","CV18179466","S","SFR/D","2457","Michigan DR  ","CLAR","683","STD","$835,000","$400.86","4/2,0,1,0","2083/A","1979/ASR","0.3495/15,224","4/4","Y","N","2.5","09/14/18","CRMLSM"
"1","WS18179832","S","SFR/D","2065","Maverick CIR  ","LVRN","684","STD","$750,000","$399.57","3/2,0,0,0","1877/A","1979/ASR","0.2429/10,580","8/8","Y","Y","2.5","09/06/18","CRMLSM"
"1","PW18178825","S","SFR/D","9166","Camulos AVE  ","MCLR","685","STD","$390,000","$415.78","2/1,0,0,0","938/A","1953/PUB","0.1682/7,326","6/6","Y","N","2","09/05/18","CRMLSM"
"1","SW18179000","S ","CONDO/A","3165 S","Edenglen AVE   #B","ONT","686","STD","$425,000","$232.24","2/2,0,1,0","1830/A","2007/APP","0.023/1,000","10/10","Y","N","2.5","09/06/18","CRMLSM"
"1","IG18179662","S","SFR/D","1909 E","Merion DR  ","ONT","686","STD","$445,000","$291.23","4/2,0,0,0","1528/A","1976/ASR","0.1663/7,245","19/19","N","N","2","09/04/18","CRMLSM"
"1","CV18178834","S","SFR/D","520 E","4th ST  ","ONT","686","STD","$449,000","$330.63","3/1,0,1,0","1358/A","1935/ASR","0.1576/6,864","5/5","Y","N","2","09/14/18","CRMLSM"
"1","CV18179387","S","SFR/D","1281","Scoville AVE  ","POM","687","STD","$430,000","$246.42","3/2,0,0,0","1745/A","1962/PUB","0.1998/8,705","6/61","Y","N","2","08/17/18","CRMLSM"
"1","CV18179420","S","SFR/D","7445","Pasito AVE  ","RCUC","688","STD","$498,000","$277.90","4/2,0,0,0","1792/A","1974/ASR","0.1663/7,242","8/8","Y","Y","2","09/05/18","CRMLSM"
"1","CV18179638","S","SFR/D","11842","Jefferson CT  ","RCUC","688","STD","$580,000","$248.18","4/2,0,1,0","2337/A","2001/ASR","0.095/4,140","9/9","Y","N","2","08/29/18","CRMLSM"
"1","CV18180030","S","SFR/D","12860","Golden Leaf DR  ","RCUC","688","STD","$780,000","$218.61","4/4,0,1,0","3568/A","2005/ASR","0.2141/9,327","0/49","N","N","2","08/30/18","CRMLSM"
"1","CV18179468","S","SFR/D","12183","Scarlet WAY  ","RCUC","688","STD","$828,000","$243.60","5/3,0,1,0","3399/A","2012/ASR","0.2245/9,781","13/13","Y","N","2.5","09/07/18","CRMLSM"
"1","PW18179035","S","CONDO/A","959 W","Pine ST   #B","UPL","690","STD","$295,000","$288.37","2/1,1,0,0","1023/A","1972/ASR","0.0251/1,092","11/11","N","N","2","09/14/18","CRMLSM"
"1","OC18179935","S","CONDO/A","934 W","Arrow    #B","UPL","690","STD","$350,000","$312.50","2/2,0,1,0","1120/A","1984/PUB","0.0275/1,200","5/5","Y","N","2","09/07/18","CRMLSM"
"1","CV18178996","S","SFR/D","1775","Pinnacle WAY  ","UPL","690","STD","$725,000","$202.91","5/4,0,0,0","3573/A","2003/ASR","0.1492/6,500","15/15","Y","N","2.65*","09/07/18","CRMLSM"
"1","OC18179255","S ","CONDO/A","3453","Watermarke PL  ","IR","AA","STD","$470,000","$541.47","1/1,0,0,0","868/A","2003/ASR","0/0","16/16","Y","N","2.5","09/10/18","CRMLSM"
"1","NP18180073","S","CONDO/A","402","Rockefeller    #304","IR","AA","STD","$820,000","$440.62","2/2,0,0,0","1861/B","2012/BLD","","13/13","Y","N","2.5","09/06/18","CRMLSM"
"1","CV18179608","S","SFR/A","18156","Lilac RD  ","AD","ADL","STD","$176,500","$143.26","3/1,1,0,0","1232/A","1969/OTH","0.188/8,190","13/13","Y","N","2.5","09/15/18","CRMLSM"
"1","CV18180252","S","SFR/D","10996","Remington ST  ","AD","ADL","STD","$220,000","$147.45","3/2,0,0,0","1492/A","2006/PUB","0.1709/7,446","3/3","Y","N","2.5","09/10/18","CRMLSM"
"1","SR18179180","S","SFR/D","6050","Lake Nadine PL  ","AGHI","AGOA","STD","$699,000","$486.77","3/2,0,0,0","1436/A","1965/ASR","0.1535/6,688","4/4","Y","N","2.5","09/07/18","CRIS"
"1","218009359","S","CONDO/A","4882","Martona DR  ","OKP","AGOA","STD","$730,000","$444.31","3/2,0,1,0","1643/P","1992/ASR","0.02/845","4/4","","N","2.5","08/27/18","VCRDS"
"1","SR18179569","S","SFR/D","5810","Green Meadow DR  ","AGHI","AGOA","STD","$1,350,000","$423.86","4/3,0,0,0","3185/A","1986/ASR","0.2007/8,744","6/6","N","Y","2.5","09/14/18","CRIS"
"1","CV18179936","S","SFR/D","15012","Quivero   ","APPV","APPV","STD","$233,000","$156.06","3/2,0,0,0","1493/A","1988/ASR","0.4132/18,000","7/7","N","N","2.25","08/31/18","CRMLSM"
"1","SR18179905","S","SFR/D","13554","Correnti ST  ","ARL","ARL","STD","$510,000","$328.19","3/2,0,0,0","1554/P","1952/PUB","0.1389/6,050","9/9","N","N","2.5","09/07/18","CRIS"
"1","PI18180111","S","SFR/D","1303","Poplar ST  ","ARRG","ARRG","STD","$560,000","$419.16","3/2,0,0,0","1336/A","1958/ASR","0.1463/6,375","4/4","Y","N","2.5","08/29/18","CRMLSM"
"1","PI18180043","S","SFR/D","775","La Teena PL  ","ARRG","ARRG","STD","$1,855,000","$378.88","5/3,0,1,0","4896/A","2004/ASR","2.26/98,446","14/14","Y","N","2.25","09/10/18","CRMLSM"
"1","OC18179424","S","CONDO/A","98","Nightingale DR  ","AV","AV","STD","$585,000","$426.38","3/2,0,1,0","1372/E","1991/EST","0.1794/7,815","1/1","Y","N","2.5","08/17/18","CRMLSM"
"1","OC18179592","S","CONDO/D","11","Ocean Mist    #44","AV","AV","AUC","$620,000","$377.82","3/2,0,1,0","1641/A","1994/ASR","0/0","18/18","Y","N","2.5","09/14/18","CRMLSM"
