"","Listing ID","S","Sub Type","St#","St Name","City","MLS Area","SLC","L/C Price","Price Per Square Foot","Br/Ba","Sqft","YrBuilt","Ac/LSqft","DOM/CDOM","View YN","Pool Private YN","BAC","Contract Status Change Date","MLS"
"1","SW18183013","S","SFR/D","22936","Belcara PL  ","MUR","206","STD","$550,000","$150.85","5/4,0,0,0","3646/A","2005/ASR","0.17/7,405","13/13","Y","N","2","09/13/18","CRMLSM"
"1","SW18183046","S","SFR/D","24969","Tyler PL  ","MUR","206","STD","$1,175,000","$299.67","5/3,0,1,0","3921/A","2000/ASR","0.96/41,818","1/1","Y","Y","2","08/09/18","CRMLSM"
"1","SW18183330","S","CONDO/A","29406","Via La Plaza   ","MUR","208","STD","$230,000","$191.03","2/2,0,0,0","1204/A","1973/PUB","0.04/1,742","16/16","Y","N","2.5","08/30/18","CRMLSM"
"1","NP18182305","S","CONDO/A","39903","Millbrook WAY   #7C","MUR","208","STD","$310,000","$220.17","3/2,0,0,0","1408/A","2002/ASR","0.03/1,307","7/7","N","N","2.5","09/07/18","CRMLSM"
"1","DW18183196","S","SFR/D","31518","Tuberose RD  ","MUR","208","STD","$497,000","$218.27","4/3,0,0,0","2277/A","2013/ASR","0.19/8,276","7/7","Y","Y","2.5","09/04/18","CRMLSM"
"1","SW18181645","S","SFR/D","41492","Willow Run RD  ","TEM","209","STD","$426,000","$218.35","4/2,1,0,0","1951/A","1989/ASR","0.18/7,841","16/16","Y","N","2.5","09/12/18","CRMLSM"
"1","SW18183020","S","SFR/D","30845","Balata DR  ","TEM","209","STD","$430,000","$190.43","4/2,0,1,0","2258/A","1998/ASR","0.12/5,227","6/6","Y","N","2.5","09/05/18","CRMLSM"
"1","OC18183219","S","SFR/D","45384","Calle Los Mochis   ","TEM","213","STD","$565,000","$201.07","4/2,0,1,0","2810/A","1999/ASR","0.21/9,148","8/8","Y","Y","2.5","09/07/18","CRMLSM"
"1","SW18182148","S","SFR/D","34590","Capitol ST  ","TEM","216","STD","$975,000","$347.22","4/3,0,0,0","2808/A","2004/ASR","2.3/100,188","6/6","Y","Y","2.5","08/31/18","CRMLSM"
"1","SW18181611","S","SFR/D","31335","Brush Creek CIR  ","TEM","217","STD","$540,000","$216.09","4/3,0,0,0","2499/A","2016/ASR","0.17/7,405","13/13","Y","N","2.5","09/17/18","CRMLSM"
"1","18370078","S","SFR/D","2124 W","OAKLAND AVE  ","HMT","223","PRO","$125,000","$151.15","2/1,0,0,0","827/","1975","0.1/4,356","11/11","N","N","2","09/14/18","CLAW"
"1","SW18182308","S","SFR/D","41486","Mcdowell ST  ","HMT","223","STD","$269,000","$143.16","4/2,0,0,0","1879/A","1975/ASR","0.22/9,583","2/2","Y","N","3","09/14/18","CRMLSM"
"1","IG18182035","S","SFR/D","263","Captains CT  ","SJCN","223","STD","$305,000","$162.93","4/2,0,0,0","1872/A","2005/ASR","0.17/7,405","7/7","N","N","2.5","08/31/18","CRMLSM"
"1","CV18183281","S","SFR/D","28250","Stillwater DR  ","MENF","227","STD","$349,900","$232.96","3/2,0,0,0","1502/A","1992/ASR","0.14/6,098","11/11","Y","N","2","08/28/18","CRMLSM"
"1","SW18182256","S","SFR/D","29873","Oakbridge DR  ","SUNC","227","STD","$357,999","$241.24","4/2,0,0,0","1484/A","1994/ASR","0.19/8,276","12/44","Y","Y","2.5","09/14/18","CRMLSM"
"1","SW18182488","S","SFR/D","25897","Night Shade ST  ","MENF","227","STD","$375,000","$187.97","4/2,0,0,0","1995/A","2005/PUB","0.17/7,405","1/1","N","N","2","09/05/18","CRMLSM"
"1","OC18181886","S","MANL/D","24490","Nativity LN  ","RMLD","227","STD","$405,000","$204.55","4/2,0,0,0","1980/S","2018/SLR","4.88/212,573","9/140","Y","N","2.5","09/07/18","CRMLSM"
"1","IG18183261","S","SFR/D","29772","Lamprey ST  ","MENF","227","STD","$425,000","$161.60","4/3,0,0,0","2630/A","2006/ASR","0.22/9,583","7/46","Y","Y","2.5","08/24/18","CRMLSM"
"1","IG18182311","S","SFR/D","28559","Maplewood DR  ","MENF","227","STD","$467,000","$135.80","5/4,0,0,0","3439/A","2000/ASR","0.18/7,841","6/6","Y","Y","2","08/29/18","CRMLSM"
"1","SW18182008","S","MANL/D","390","Coral Hills RD  ","PRS","229","STD","$196,000","$145.83","2/1,1,0,0","1344/A","1989/ASR","0.17/7,405","6/6","Y","N","2.5","08/17/18","CRMLSM"
"1","TR18182227","S","SFR/A","3676","Freesia ST  ","PRS","229","STD","$312,500","$191.25","3/2,0,0,0","1634/A","2006/ASR","0.1/4,356","15/15","N","N","2.5","09/13/18","CRMLSM"
"1","SW18183487","S","SFR/A","22976","Mariner DR  ","CLK","236","STD","$425,000","$274.55","3/2,0,0,0","1548/A","1985/ASR","0.22/9,583","0/60","Y","N","2.5","08/24/18","CRMLSM"
"1","IG18183134","S","SFR/D","10350","Stageline ST  ","COR","248","STD","$315,000","$160.06","3/2,0,0,0","1968/A","1986/ASR","0.11/4,792","6/6","N","N","2","09/11/18","CRMLSM"
"1","IV18182519","S","SFR/D","2675","Jefferson CIR  ","COR","248","STD","$523,000","$310.94","4/2,0,0,0","1682/A","1994/ASR","0.26/11,326","5/5","N","Y","2.5","09/07/18","CRMLSM"
"1","IV18182276","S","SFR/D","6708","Silverweed WAY  ","COR","248","STD","$580,000","$212.38","4/3,0,0,0","2731/A","2007/ASR","0.17/7,405","24/24","N","N","2.5","09/06/18","CRMLSM"
"1","PW18183459","S","SFR/D","3195","Timberline DR  ","COR","248","STD","$580,000","$262.92","4/3,0,0,0","2206/AP","1988/ASR","0.11/4,792","7/59","Y","N","2.5","09/08/18","CRMLSM"
"1","OC18183173","S","SFR/D","8463","Sunset Rose DR  ","COR","248","STD","$797,000","$191.96","4/4,0,1,0","4152/A","2005/ASR","0.19/8,276","0/0","Y","N","2.5","09/15/18","CRMLSM"
"1","IG18183418","S","SFR/D","2292","Morgan DR  ","NORC","250","STD","$589,000","$259.47","4/2,0,0,0","2270/A","1990/PUB","0.52/22,651","25/25","Y","N","2","09/09/18","CRMLSM"
"1","IG18183126","S","SFR/A","3498","California AVE  ","NORC","250","STD","$1,050,000","$423.05","5/6,0,0,0","2482/A","1976/ASR","1.57/68,389","0/0","N","N","2.5","08/01/18","CRMLSM"
"1","IV18182646","S","SFR/D","3029","Mary Ellen DR  ","RVSD","252","STD","$251,000","$202.75","4/2,0,0,0","1238/A","1958/ASR","0.18/7,841","9/9","N","N","2.5","08/27/18","CRMLSM"
"1","CV18182347","S","SFR/D","8939","Hope AVE  ","RVSD","252","STD","$348,000","$233.87","4/1,1,1,0","1488/A","1964/ASR","0.22/9,583","3/3","N","N","2.5","08/23/18","CRMLSM"
"1","DW18182062","S","SFR/D","3585","Lillian ST  ","RVSD","252","STD","$365,000","$266.03","4/2,0,0,0","1372/A","1958/ASR","0.2/8,712","13/13","Y","N","2.5","09/13/18","CRMLSM"
"1","IV18181697","S","SFR/D","3575","Philadelphia CT  ","RVSD","252","STD","$420,000","$232.17","4/2,0,0,0","1809/A","1978/ASR","0.13/5,663","10/10","Y","N","2.5","08/31/18","CRMLSM"
"1","IV18182797","S","SFR/D","16751","Winterbrook CIR  ","RVSD","252","STD","$620,000","$249.10","5/3,0,0,0","2489/A","1988/ASR","0.25/10,890","12/12","Y","Y","2","09/13/18","CRMLSM"
"1","IV18182849","S","SFR/D","11785","Liverpool LN  ","MORV","259","STD","$281,000","$299.89","2/2,0,0,0","937/A","1985/OTH","0.14/6,098","11/11","Y","Y","2","08/30/18","CRMLSM"
"1","IV18182152","S","SFR/D","12755","Andretti ST  ","MORV","259","PRO","$332,900","$209.63","3/2,0,0,0","1588/A","1983/ASR","0.17/7,405","6/6","Y","N","2.5","09/04/18","CRMLSM"
"1","IV18183118","S","SFR/D","26265","Perrier DR  ","MORV","259","STD","$340,000","$184.98","4/2,0,1,0","1838/A","1991/ASR","0.12/5,227","4/32","Y","N","2","08/29/18","CRMLSM"
"1","DW18182315","S","SFR/A","27388","Big Horn AVE  ","MORV","259","STD","$375,000","$158.43","4/3,0,0,0","2367/A","2005/ASR","0.19/8,276","14/14","N","N","2","09/10/18","CRMLSM"
"1","IV18182743","S","SFR/D","26160","Charismatic Court,   ","MORV","259","STD","$377,000","$143.56","3/2,0,1,0","2626/A","2005/ASR","0.16/6,970","2/2","Y","N","2.5","08/31/18","CRMLSM"
"1","SW18181747","S","SFR/D","729","Targa LN  ","BMT","263","STD","$275,000","$223.21","3/2,0,0,0","1232/A","2013/ASR","0.16/6,970","4/4","Y","N","3","09/05/18","CRMLSM"
"1","SW18182368","S","SFR/D","1444","Misty LN   #E","BMT","263","STD","$300,000","$152.91","4/3,0,0,0","1962/A","2015/ASR","0.03/1,307","3/3","Y","N","3","09/10/18","CRMLSM"
"1","IV18182078","S","SFR/D","13146","Nilsen CT  ","BMT","263","STD","$339,000","$131.86","5/4,0,0,0","2571/A","2006/ASR","0.18/7,841","7/183","N","N","2.5","09/05/18","CRMLSM"
"1","WS18182355","S","SFR/D","25508","State ST  ","LOML","267","STD","$391,000","$265.99","4/2,0,0,0","1470/A","1973/ASR","0.2463/10,730","21/21","N","N","2","09/10/18","CRMLSM"
"1","EV18182530","S","SFR/A","1805 E","Citrus AVE  ","REDL","268","STD","$252,000","$302.88","2/1,0,0,0","832/A","1925/ASR","0.6887/30,000","14/14","Y","N","2.5","08/30/18","CRMLSM"
"1","OC18182937","S","SFR/D","11851","San Timoteo Canyon RD  ","REDL","268","STD","$939,000","$271.78","4/2,1,1,0","3455/A","1980/ASR","1.0124/44,100","14/14","Y","Y","2","08/29/18","CRMLSM"
"1","EV18183072","S","SFR/D","1211","Monte Vista DR  ","REDL","268","STD","$1,200,000","$284.70","7/4,0,0,0","4215/A","1954/APP","0.6371/27,750","6/6","Y","Y","2.5","09/17/18","CRMLSM"
"1","EV18182445","S ","SFR/D","11905","Peach Tree RD  ","YUCP","269","STD","$243,000","$181.21","2/1,0,0,0","1341/SEE","1962/ASR","0.0985/4,290","5/5","Y","N","2.5","09/07/18","CRMLSM"
"1","SW18182179","S","SFR/D","33397","Wallace WAY  ","YUCP","269","STD","$379,000","$217.69","3/2,0,1,0","1741/A","2005/ASR","0.0835/3,638","9/9","Y","N","2.5","09/10/18","CRMLSM"
"1","EV18183161","S","SFR/D","34551","Newell ST  ","YUCP","269","STD","$499,000","$150.98","5/2,0,1,0","3305/A","2004/APP","0.1745/7,600","17/17","Y","N","2.5","09/05/18","CRMLSM"
"1","CV18181736","S","SFR/D","4095 N","Lemonwood AVE  ","RLT","272","STD","$420,000","$240.69","4/2,0,0,0","1745/A","1997/ASR","0.2663/11,600","18/18","Y","N","2.5","08/31/18","CRMLSM"
"1","EV18182097","S","SFR/D","1245","Norman RD  ","CLTN","273","STD","$460,000","$152.42","4/3,0,0,0","3018/A","1957/ASR","0.5101/22,220","8/8","Y","N","2.5","09/07/18","CRMLSM"
"1","EV18181703","S","SFR/D","268 E","45th ST  ","SB","274","STD","$250,000","$141.40","3/2,0,0,0","1768/A","1957/ASR","0.155/6,750","12/12","Y","N","3","08/23/18","CRMLSM"
"1","18370082","S","SFR/D","872 N","MAYFIELD AVE  ","SB","274","STD","$260,000","$175.20","4/2,0,0,0","1484/A","1923","0.1435/6,250","7/7","N","N","2.5","09/12/18","CLAW"
"1","EV18183123","S","SFR/D","3157","Alameda CT  ","SB","274","STD","$288,800","$300.52","3/2,0,0,0","961/A","1952/ASR","0.2119/9,230","14/14","Y","N","2.5","09/11/18","CRMLSM"
"1","EV18182541","S","SFR/D","368","Hillside   ","LKAR","287A","STD","$375,000","$264.27","3/2,0,0,0","1419/A","1980/ASR","0.1182/5,150","1/1","Y","N","3","08/31/18","CRMLSM"
"1","218021134DA","S","SFR","78425","Silver Sage DR  ","PDST","307","STD","$309,000","$202.36","2/2,0,0,0","1527/A","1992/ASR","0.17/7,405","34/34","Y","N","2.5","08/30/18","CDAR"
"1","218020330DA","S","SFR","78622","Morning Star   ","PDST","307","STD","$480,000","$235.41","2/2,0,0,0","2039/A","2000/ASR","0.15/6,534","38/38","N","Y","3","09/14/18","CDAR"
"1","218021178DA","S","SFR","82450","Crest AVE  ","IND","311","STD","$212,000","$177.85","4/2,0,0,0","1192/A","1972/ASR","0.14/6,098","9/9","N","N","2.5","09/04/18","CDAR"
"1","218020762DA","S","SFR","51940","Avenida Navarro   ","LQ","313","PRO","$225,000","$142.23","3/2,0,0,0","1582/A","1992/ASR","0.11/4,792","17/17","N","N","3","08/10/18","CDAR"
"1","218021244DA","S","CONDO","77930","Lago DR  ","LQ","313","STD","$420,000","$190.82","2/1,1,0,1","2201/A","1974/ASR","0.1/4,356","0/0","Y","Y","2.5*","07/31/18","CDAR"
"1","IG18182734","S","SFR/D","83446","Puerto Escondido AVE  ","COA","315","STD","$285,000","$168.34","3/2,0,0,0","1693/A","2005/ASR","0.15/6,534","5/5","Y","N","2.5","09/12/18","CRMLSM"
"1","218021216DA","S","SFR","83674","Rimrock LN  ","COA","315","STD","$295,000","$164.07","4/2,0,0,0","1798/SEE","2005","0.18/7,840","5/5","Y","Y","2","09/11/18","CDAR"
"1","218020746DA","S","CONDO","14","Durango CIR  ","RM","321","STD","$300,000","$236.22","2/1,1,0,0","1270/A","1977/ASR","0.05/2,178","61/61","Y","Y","2.5","09/12/18","CDAR"
"1","218021112DA","S","SFR","48200","Birdie WAY   #B","PDST","323","STD","$350,000","$265.96","2/2,0,0,0","1316/A","1963/ASR","0.12/5,227","33/121","Y","N","2.5","09/06/18","CDAR"
"1","218020734DA","S","SFR","75474","Palm Shadow DR  ","IW","325","STD","$570,694","$234.28","3/2,1,0,0","2436/A","1978/ASR","0.28/12,197","28/28","Y","Y","3","08/31/18","CDAR"
"1","18369996PS","S","SFR/D","2500","SHARON RD  ","PSPR","331","STD","$608,000","$383.11","3/2,0,0,0","1587/","1990","0.35/15,246","7/7","Y","Y","2.5","07/24/18","CLAW"
"1","18370004PS","S","SFR/D","2114 E","BELDING DR  ","PSPR","332","STD","$785,000","$312.38","4/3,0,0,0","2513/","1981","0.32/13,939","16/16","Y","Y","2.5","09/04/18","CLAW"
"1","18370250PS","S","CONDO","1308 S","CAMINO REAL   ","PSPR","334","STD","$149,000","$168.74","1/1,0,0,0","883/A","1973/ASR","0.04/1,742","1/1","Y","Y","3*","08/30/18","CLAW"
"1","18369846PS","S","SFR/D","740 S","CALLE PAUL   ","PSPR","334","STD","$525,000","$398.63","3/2,0,0,0","1317/","1961","0.19/8,276","5/5","Y","Y","2.5","08/23/18","CLAW"
"1","18370272PS","S","SFR/D","67295","QUIJO RD  ","CC","335","STD","$324,000","$175.42","3/2,0,0,0","1847/","1989","0.17/7,405","8/8","","N","2.5","08/27/18","CLAW"
"1","218021258DA","S","SFR","33905","Cathedral Canyon DR  ","CC","336","REO","$220,000","$178.57","3/0,2,0,0","1232/A","1984/ASR","0.17/7,405","25/25","N","N","3","08/27/18","CDAR"
"1","CV18182259","S","SFR/A","1354 E","14th AVE  ","BLY","374","STD","$167,300","$103.72","4/3,0,0,0","1613/A","1954/ASR","1.44/62,726","0/0","Y","N","2.5","07/31/18","CRMLSM"
"1","818003736","S","SFR/D","2698","Mcnally AVE  ","ALTA","604","STD","$617,000","$352.37","3/3,0,0,0","1751/P","1923/ASR","0.1591/6,931","0/0","","N","2.5","07/28/18","PFAR"
"1","18369812","S","SFR/D","2951","FINCH ST  ","LA","606","STD","$1,690,000","$702.41","4/2,0,1,0","2406/AP","2017","0.1515/6,598","17/17","Y","","2.5","09/17/18","CLAW"
"1","AR18182604","S","CONDO/A","213","Evergreen CT  ","AZU","607","STD","$372,000","$342.86","2/2,0,0,0","1085/A","1987/ASR","7.5612/329,364","11/11","Y","N","2","09/14/18","CRMLSM"
"1","CV18181877","S","SFR/D","1106 N","Pasadena AVE  ","AZU","607","STD","$466,500","$319.52","3/1,1,0,0","1460/A","1959/ASR","0.1683/7,333","10/10","Y","N","2.5","09/07/18","CRMLSM"
"1","CV18181727","S","SFR/A","522","Timberline DR  ","AZU","607","STD","$590,000","$285.30","3/2,0,1,0","2068/B","1996/BLD","8.3089/361,934","4/4","Y","N","2","08/31/18","CRMLSM"
"1","CV18181846","S","SFR/D","13738","Palm AVE  ","BDPK","608","STD","$500,000","$484.50","3/1,0,1,0","1032/A","1956/ASR","0.1579/6,880","8/8","Y","N","2","09/07/18","CRMLSM"
"1","TR18182671","S","SFR/D","13333","Earl AVE  ","BDPK","608","STD","$549,000","$387.71","3/2,0,0,0","1416/A","1946/ASR","0.2877/12,532","12/12","N","Y","2.5","08/29/18","CRMLSM"
"1","318003007","S","CONDO/A","300 E","Providencia AVE   #201","BBK","610","STD","$412,000","$675.41","1/1,0,0,0","610/A","2002/ASR","0.6225/27,116","25/25","Y","N","2.5","08/30/18","ITECH"
"1","18370128","S","CONDO","620 N","6TH ST   #114","BBK","610","STD","$429,000","$495.95","2/2,0,0,0","865/","1990","0.3139/13,673","8/8","N","N","2.5","09/07/18","CLAW"
"1","BB18182563","S","CONDO/A","400 N","6th ST   #201","BBK","610","STD","$552,000","$383.60","3/3,0,0,0","1439/A","1994/PUB","0.1562/6,803","4/4","Y","N","2.5","09/13/18","CRMLSM"
"1","AR18181977","S","SFR/D","1915","Bonita AVE  ","BBK","610","STD","$720,000","$631.58","3/1,0,0,0","1140/A","1943/ASR","0.1414/6,159","11/11","Y","N","2.5","09/13/18","CRMLSM"
"1","BB18181631","S","SFR/D","513 N","Griffith Park DR  ","BBK","610","STD","$740,000","$616.67","2/1,0,0,0","1200/A","1942/EST","0.1617/7,043","19/19","Y","N","2.5","09/13/18","CRMLSM"
"1","SR18182591","S","SFR/D","4313 W","Woodland AVE  ","BBK","610","STD","$860,000","$568.41","3/2,0,0,0","1513/A","1941/ASR","0.1446/6,300","10/10","Y","N","2.5","08/31/18","CRIS"
"1","SR18181826","S","SFR/D","1220 N","Keystone ST  ","BBK","610","STD","$880,000","$535.28","3/2,0,0,0","1644/A","1947/ASR","0.1683/7,332","8/8","N","N","2.5","08/31/18","CRIS"
"1","PW18183294","S ","CONDO/A","778 N","Glendora AVE  ","CVN","614","PRO","$320,000","$255.59","2/2,0,0,1","1252/A","1979/PUB","0.5815/25,328","18/18","Y","N","2.5","09/10/18","CRMLSM"
"1","CV18183159","S","SFR/D","18713 E","Chadley ST  ","CVN","614","PRO","$420,000","$436.14","3/1,0,0,0","963/A","1954/ASR","0.1738/7,569","7/7","Y","N","2","09/05/18","CRMLSM"
"1","CV18183206","S","SFR/D","4915 N","Willow AVE  ","CVN","614","STD","$458,000","$350.69","3/2,0,0,0","1306/A","1961/ASR","0.1776/7,735","3/3","Y","Y","2","08/03/18","CRMLSM"
"1","18370208","S","SFR/A","1409 W","AVENUE 43   ","LA","623","STD","$735,000","$837.13","2/1,0,0,0","878/A","1950","0.1259/5,484","22/22","Y","N","2.5","09/07/18","CLAW"
"1","18370064","S","CONDO","450 W","DRYDEN ST   #202","GD","626","STD","$510,000","$518.29","2/2,0,0,0","984/","1993","0.3277/14,273","0/11","Y","N","2.5","08/23/18","CLAW"
"1","318002999","S","SFR/D","1259","Thompson AVE  ","GD","626","STD","$720,000","$553.00","3/2,0,0,0","1302/A","1924/ASR","0.143/6,229","28/28","N","N","2.5","08/30/18","ITECH"
"1","18369864","S","SFR/D","335","RUBERTA AVE  ","GD","626","STD","$790,000","$919.67","2/1,0,0,0","859/A","1937","0.1124/4,895","12/12","Y","N","2.5","09/07/18","CLAW"
"1","318003013","S","CONDO/A","400","Cameron PL   #106","GD","627","STD","$587,500","$528.80","2/2,0,0,0","1111/A","2004/ASR","0.391/17,030","39/39","N","N","2.5","09/06/18","ITECH"
"1","CV18182149","S","SFR/D","646","Lochleven ST  ","GLDR","629","STD","$555,000","$580.54","3/1,0,0,0","956/A","1952/ASR","0.1433/6,242","12/12","Y","N","2.5","08/22/18","CRMLSM"
"1","818003727","S","SFR/D","6169","St Albans ST  ","LA","632","STD","$783,000","$754.34","2/1,0,0,0","1038/P","1937/ASR","0.12/5,400","31/31","","","2.5","09/05/18","PFAR"
"1","18369998","S","SFR/D","5308","RABER ST  ","LA","632","STD","$1,570,000","$674.98","3/3,0,0,0","2326/","2018","0.1924/8,382","11/37","Y","N","2.5","09/11/18","CLAW"
"1","818003742","S","SFR/D","905","Chehalem RD  ","LCF","634","STD","$1,425,000","$926.53","3/2,0,0,0","1538/P","1950/ASR","0.29/12,568","9/9","","N","2.5","09/14/18","PFAR"
"1","818003741","S","SFR/D","4380","Beulah DR  ","LCF","634","STD","$2,200,000","$676.92","4/2,1,0,0","3250/P","1930/ASR","0.28/12,345","38/38","","","2.5","09/12/18","PFAR"
"1","818003723","S","SFR/D","650","Georgian RD  ","LCF","634","STD","$2,825,000","$903.13","4/1,1,2,0","3128/P","1952/ASR","0.65/28,295","26/26","Y","","2.5","09/06/18","PFAR"
"1","18369454","S","CONDO","1971","RODNEY DR   #304","LA","637","STD","$705,000","$552.94","2/1,1,0,0","1275/","1974","0.3625/15,792","10/10","Y","N","2.5","08/28/18","CLAW"
"1","818003743","S","SFR/D","1251 N","Hill AVE  ","PAS","646","STD","$925,000","$470.26","4/2,0,1,0","1967/P","1925/ASR","0.25/10,843","27/27","","","2.5","08/30/18","PFAR"
"1","AR18182738","S","TWNHS/A","1213","Cordova ST   #1","PAS","647","STD","$650,000","$524.62","2/2,0,1,0","1239/A","1984/ASR","0.2764/12,042","11/30","Y","N","2.5","09/07/18","CRMLSM"
"1","318003038","S","SFR/D","685","Westbridge PL  ","PAS","647","STD","$1,350,000","$603.76","3/1,1,1,0","2236/A","1954/ASR","0.2033/8,856","21/21","N","N","2.5","08/24/18","ITECH"
"1","818003749","S","TWNHS/A","802","Magnolia AVE   #5","PAS","648","STD","$700,000","$580.43","2/2,0,1,0","1206/P","1986/ASR","0.28/12,016","10/10","Y","","2.5","09/10/18","PFAR"
"1","818003725","S","TWNHS/A","266 S","Marengo AVE  ","PAS","648","STD","$780,000","$542.04","3/2,0,1,0","1439/P","1978/ASR","4.94/215,186","32/32","","N","2.5","09/05/18","PFAR"
"1","218009539","S","TWNHS/A","8732","Wyngate ST  ","SUNL","659","STD","$475,000","$332.63","3/2,0,0,0","1428/P","1974/ASR","0","8/8","Y","N","2.5","09/06/18","VCRDS"
"1","818003732","S","SFR/D","10928","Wildflower Road   ","TMPL","661","STD","$607,000","$505.41","3/1,1,0,0","1201/P","1957/ASR","0.13/5,613","45/45","","","2.5","09/14/18","PFAR"
"1","CV18182525","S","SFR/D","19100","Alamanor CT  ","WAL","668","STD","$645,000","$440.87","3/2,0,0,0","1463/A","1983/ASR","0.2729/11,889","9/9","Y","N","2","08/30/18","CRMLSM"
"1","PW18182088","S","SFR/D","20041 E","Country Hollow DR  ","WAL","668","STD","$1,000,000","$349.53","4/3,0,0,0","2861/A","1991/PUB","0.849/36,983","0/0","Y","N","1","08/14/18","CRMLSM"
"1","PW18182307","S","SFR/D","11433","Allerton ST  ","WH","670","STD","$537,000","$346.45","3/2,0,0,0","1550/A","1947/ASR","0.1682/7,327","23/23","N","Y","2.25","09/14/18","CRMLSM"
"1","DW18181671","S","SFR/D","13821","La Cuarta ST  ","WH","670","STD","$580,000","$341.38","3/2,0,0,0","1699/A","1951/ASR","0.219/9,540","10/10","Y","N","2.5","09/10/18","CRMLSM"
"1","GD18183350","S","SFR/D","236 N","Park View ST  ","ECHO","671","STD","$917,000","$703.22","2/1,0,0,0","1304/A","1913/PUB","0.1842/8,023","14/14","Y","N","2.5","09/13/18","CRMLSM"
"1","DW18182222","S","CONDO/A","1630","Neil Armstrong ST   #301","MTB","674","STD","$225,000","$494.51","0/1,0,0,0","455/A","1973/PUB","4.7768/208,078","6/6","Y","N","2","08/28/18","CRMLSM"
"1","MB18183187","S","SFR/D","2229 W","Lincoln AVE  ","MTB","674","STD","$393,000","$340.26","3/1,0,0,0","1155/A","1951/PUB","0.1219/5,311","4/4","N","N","2","09/13/18","CRMLSM"
"1","IV18182082","S","SFR/D","705","Bradshawe ST  ","MTB","674","STD","$530,000","$442.77","3/2,0,0,0","1197/A","1947/ASR","0.1366/5,949","9/9","N","N","2","09/12/18","CRMLSM"
"1","PW18183127","S","SFR/D","121","N Vail AVE  ","MTB","674","STD","$625,250","$412.98","3/2,0,0,0","1514/A","1953/ASR","0.149/6,490","11/11","N","N","2","08/31/18","CRMLSM"
"1","18364672","S","SFR/D","235","MUSEUM DR  ","LA","680","STD","$1,038,000","$786.36","3/2,0,0,0","1320/","1964","0.1259/5,484","10/10","","N","2.5","08/22/18","CLAW"
"1","IV18182189","S","TWNHS/A","12951","Benson Ave.    #122","CH","681","STD","$345,000","$285.12","3/1,0,1,0","1210/A","1981/EST","","8/8","N","N","2.5","09/05/18","CRMLSM"
"1","CV18181598","S","SFR/D","11771","Lester AVE  ","CH","681","STD","$437,000","$341.41","3/2,0,0,0","1280/A","1975/ASR","0.1675/7,296","4/4","N","N","2.5","09/05/18","CRMLSM"
"1","TR18183112","S","SFR/D","14011","Song Of The Winds   ","CHH","682","STD","$1,950,000","$435.07","5/4,0,1,0","4482/B","1998/ASR","0.3558/15,500","8/8","Y","Y","2","09/10/18","CRMLSM"
"1","CV18182573","S","SFR/D","265 W","Sonora PL  ","CLAR","683","STD","$869,000","$363.75","4/2,0,0,0","2389/A","1968/PUB","0.2913/12,687","5/5","Y","Y","2","08/27/18","CRMLSM"
"1","IG18182020","S","SFR/D","1011 W","La Deney DR  ","ONT","686","STD","$515,000","$259.97","4/2,0,0,0","1981/A","1957/ASR","0.2417/10,530","7/7","N","N","2","08/31/18","CRMLSM"
"1","AR18181828","S","SFR/D","1126","San Bernardino   ","POM","687","STD","$353,000","$278.39","3/2,0,0,0","1268/P","1956/PUB","0.1398/6,091","17/17","Y","N","2.5","09/05/18","CRMLSM"
"1","IV18182328","S","SFR/D","310 N","Mountain View AVE  ","POM","687","STD","$380,000","$251.32","3/2,0,0,0","1512/A","2000/ASR","0.1717/7,479","3/3","N","N","2","09/04/18","CRMLSM"
"1","TR18182555","S","SFR/A","856","Karesh AVE  ","POM","687","STD","$436,000","$268.64","3/2,0,0,0","1623/A","1952/ASR","0.1866/8,130","17/17","N","N","2.5","09/12/18","CRMLSM"
"1","CV18181927","S","TWNHS/A","11289","Terra Vista    #B","RCUC","688","STD","$389,900","$274.00","3/3,0,0,0","1423/A","1994/ASR","0.0625/2,723","13/13","Y","N","2.25","08/30/18","CRMLSM"
"1","CV18183160","S","SFR/D","12480","Bougainvillea WAY  ","RCUC","688","STD","$501,000","$333.33","3/2,0,0,0","1503/A","1985/ASR","0.1263/5,500","2/2","Y","N","2.5","08/28/18","CRMLSM"
"1","CV18182916","S","SFR/D","853","Highland CT  ","UPL","690","STD","$401,500","$435.47","2/1,0,0,0","922/A","1947/ASR","0.2273/9,900","8/8","Y","N","2","08/15/18","CRMLSM"
"1","CV18181758","S","SFR/D","2103","Wentworth WAY  ","UPL","690","STD","$650,000","$335.74","3/2,0,0,0","1936/A","1988/ASR","0.2319/10,100","6/6","Y","N","3","09/07/18","CRMLSM"
"1","PW18182337","S","SFR/D","1250 E","Alpinview DR  ","BB","BBC","STD","$349,000","$232.05","3/2,0,0,0","1504/A","1990/ASR","0.1659/7,228","13/13","Y","N","2.5","09/13/18","CRMLSM"
"1","18370274","S","SFR/A","8914","WONDERLAND AVE  ","LA","C03","STD","$1,515,000","$912.65","2/2,0,0,0","1660/","1965","0.0629/2,739","16/16","Y","N","2.5","08/17/18","CLAW"
"1","18370016","S","SFR/A","7547","WOODROW WILSON DR  ","LA","C03","STD","$2,000,000","$796.81","4/3,0,0,0","2510/","1963","0.2061/8,977","14/14","Y","Y","2.5","08/30/18","CLAW"
